Sr2,5p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1737.44800,-81.41,2.71,0.00,0.00
1737.46800,-81.41,2.71,0.00,0.00
1737.48800,-81.41,2.71,0.00,0.00
1737.50800,-81.41,2.71,0.00,0.00
1737.52800,-81.41,2.71,0.00,0.00
1737.54800,-81.41,2.71,0.00,0.00
1737.56800,-81.40,2.71,0.00,0.00
1737.58800,-81.40,2.71,0.00,0.00
1737.60800,-81.40,2.71,0.00,0.00
1737.62800,-81.40,2.71,0.00,0.00
1737.64800,-81.40,2.71,0.00,0.00
1737.66800,-81.39,2.71,0.00,0.00
1737.68800,-81.39,2.71,0.00,0.00
1737.70800,-81.39,2.71,0.00,0.00
1737.72800,-81.39,2.71,0.00,0.00
1737.74800,-81.39,2.71,0.00,0.00
1737.76800,-81.38,2.71,0.00,0.00
1737.78800,-81.38,2.71,0.00,0.00
1737.80800,-81.38,2.71,0.00,0.00
1737.82800,-81.38,2.71,0.00,0.00
1737.84800,-81.38,2.71,0.00,0.00
1737.86800,-81.37,2.71,0.00,0.00
1737.88800,-81.37,2.71,0.00,0.00
1737.90800,-81.37,2.71,0.00,0.00
1737.92800,-81.37,2.71,0.00,0.00
1737.94800,-81.37,2.71,0.00,0.00
1737.96800,-81.37,2.71,0.00,0.00
1737.98800,-81.36,2.71,0.00,0.00
1738.00800,-81.36,2.71,0.00,0.00
1738.02800,-81.36,2.71,0.00,0.00
1738.04800,-81.36,2.71,0.00,0.00
1738.06800,-81.36,2.71,0.00,0.00
1738.08800,-81.35,2.71,0.00,0.00
1738.10800,-81.35,2.71,0.00,0.00
1738.12800,-81.35,2.71,0.00,0.00
1738.14800,-81.35,2.71,0.00,0.00
1738.16800,-81.35,2.71,0.00,0.00
1738.18800,-81.34,2.71,0.00,0.00
1738.20800,-81.34,2.71,0.00,0.00
1738.22800,-81.34,2.71,0.00,0.00
1738.24800,-81.34,2.71,0.00,0.00
1738.26800,-81.34,2.71,0.00,0.00
1738.28800,-81.34,2.71,0.00,0.00
1738.30800,-81.33,2.71,0.00,0.00
1738.32800,-81.33,2.71,0.00,0.00
1738.34800,-81.33,2.71,0.00,0.00
1738.36800,-81.33,2.71,0.00,0.00
1738.38800,-81.33,2.71,0.00,0.00
1738.40800,-81.32,2.71,0.00,0.00
1738.42800,-81.32,2.71,0.00,0.00
1738.44800,-81.32,2.71,0.00,0.00
1738.46800,-81.32,2.71,0.00,0.00
1738.48800,-81.32,2.71,0.00,0.00
1738.50800,-81.31,2.71,0.00,0.00
1738.52800,-81.31,2.71,0.00,0.00
1738.54800,-81.31,2.71,0.00,0.00
1738.56800,-81.31,2.71,0.00,0.00
1738.58800,-81.31,2.71,0.00,0.00
1738.60800,-81.31,2.71,0.00,0.00
1738.62800,-81.30,2.71,0.00,0.00
1738.64800,-81.30,2.71,0.00,0.00
1738.66800,-81.30,2.71,0.00,0.00
1738.68800,-81.30,2.71,0.00,0.00
1738.70800,-81.30,2.71,0.00,0.00
1738.72800,-81.29,2.71,0.00,0.00
1738.74800,-81.29,2.71,0.00,0.00
1738.76800,-81.29,2.71,0.00,0.00
1738.78800,-81.29,2.71,0.00,0.00
1738.80800,-81.29,2.71,0.00,0.00
1738.82800,-81.28,2.71,0.00,0.00
1738.84800,-81.28,2.71,0.00,0.00
1738.86800,-81.28,2.71,0.00,0.00
1738.88800,-81.28,2.71,0.00,0.00
1738.90800,-81.28,2.71,0.00,0.00
1738.92800,-81.27,2.71,0.00,0.00
1738.94800,-81.27,2.71,0.00,0.00
1738.96800,-81.27,2.71,0.00,0.00
1738.98800,-81.27,2.71,0.00,0.00
1739.00800,-81.27,2.71,0.00,0.00
1739.02800,-81.27,2.71,0.00,0.00
1739.04800,-81.26,2.71,0.00,0.00
1739.06800,-81.26,2.71,0.00,0.00
1739.08800,-81.26,2.71,0.00,0.00
1739.10800,-81.26,2.71,0.00,0.00
1739.12800,-81.26,2.71,0.00,0.00
1739.14800,-81.25,2.71,0.00,0.00
1739.16800,-81.25,2.71,0.00,0.00
1739.18800,-81.25,2.71,0.00,0.00
1739.20800,-81.25,2.71,0.00,0.00
1739.22800,-81.25,2.71,0.00,0.00
1739.24800,-81.24,2.71,0.00,0.00
1739.26800,-81.24,2.71,0.00,0.00
1739.28800,-81.24,2.71,0.00,0.00
1739.30800,-81.24,2.71,0.00,0.00
1739.32800,-81.24,2.71,0.00,0.00
1739.34800,-81.24,2.71,0.00,0.00
1739.36800,-81.23,2.71,0.00,0.00
1739.38800,-81.23,2.71,0.00,0.00
1739.40800,-81.23,2.71,0.00,0.00
1739.42800,-81.23,2.71,0.00,0.00
1739.44800,-81.23,2.71,0.00,0.00
1739.46800,-81.22,2.71,0.00,0.00
1739.48800,-81.22,2.71,0.00,0.00
1739.50800,-81.22,2.71,0.00,0.00
1739.52800,-81.22,2.71,0.00,0.00
1739.54800,-81.22,2.71,0.00,0.00
1739.56800,-81.21,2.71,0.00,0.00
1739.58800,-81.21,2.71,0.00,0.00
1739.60800,-81.21,2.71,0.00,0.00
1739.62800,-81.21,2.71,0.00,0.00
1739.64800,-81.21,2.71,0.00,0.00
1739.66800,-81.21,2.71,0.00,0.00
1739.68800,-81.20,2.71,0.00,0.00
1739.70800,-81.20,2.71,0.00,0.00
1739.72800,-81.20,2.71,0.00,0.00
1739.74800,-81.20,2.71,0.00,0.00
1739.76800,-81.20,2.71,0.00,0.00
1739.78800,-81.19,2.71,0.00,0.00
1739.80800,-81.19,2.71,0.00,0.00
1739.82800,-81.19,2.71,0.00,0.00
1739.84800,-81.19,2.71,0.00,0.00
1739.86800,-81.19,2.71,0.00,0.00
1739.88800,-81.18,2.71,0.00,0.00
1739.90800,-81.18,2.71,0.00,0.00
1739.92800,-81.18,2.71,0.00,0.00
1739.94800,-81.18,2.71,0.00,0.00
1739.96800,-81.18,2.71,0.00,0.00
1739.98800,-81.18,2.71,0.00,0.00
1740.00800,-81.17,2.71,0.00,0.00
1740.02800,-81.17,2.71,0.00,0.00
1740.04800,-81.17,2.71,0.00,0.00
1740.06800,-81.17,2.71,0.00,0.00
1740.08800,-81.17,2.71,0.00,0.00
1740.10800,-81.16,2.71,0.00,0.00
1740.12800,-81.16,2.71,0.00,0.00
1740.14800,-81.16,2.71,0.00,0.00
1740.16800,-81.16,2.71,0.00,0.00
1740.18800,-81.16,2.71,0.00,0.00
1740.20800,-81.15,2.71,0.00,0.00
1740.22800,-81.15,2.71,0.00,0.00
1740.24800,-81.15,2.71,0.00,0.00
1740.26800,-81.15,2.71,0.00,0.00
1740.28800,-81.15,2.71,0.00,0.00
1740.30800,-81.15,2.71,0.00,0.00
1740.32800,-81.14,2.71,0.00,0.00
1740.34800,-81.14,2.71,0.00,0.00
1740.36800,-81.14,2.71,0.00,0.00
1740.38800,-81.14,2.71,0.00,0.00
1740.40800,-81.14,2.71,0.00,0.00
1740.42800,-81.13,2.71,0.00,0.00
1740.44800,-81.13,2.71,0.00,0.00
1740.46800,-81.13,2.71,0.00,0.00
1740.48800,-81.13,2.71,0.00,0.00
1740.50800,-81.13,2.71,0.00,0.00
1740.52800,-81.12,2.71,0.00,0.00
1740.54800,-81.12,2.71,0.00,0.00
1740.56800,-81.12,2.71,0.00,0.00
1740.58800,-81.12,2.71,0.00,0.00
1740.60800,-81.12,2.71,0.00,0.00
1740.62800,-81.12,2.71,0.00,0.00
1740.64800,-81.11,2.71,0.00,0.00
1740.66800,-81.11,2.71,0.00,0.00
1740.68800,-81.11,2.71,0.00,0.00
1740.70800,-81.11,2.71,0.00,0.00
1740.72800,-81.11,2.71,0.00,0.00
1740.74800,-81.10,2.71,0.00,0.00
1740.76800,-81.10,2.71,0.00,0.00
1740.78800,-81.10,2.71,0.00,0.00
1740.80800,-81.10,2.71,0.00,0.00
1740.82800,-81.10,2.71,0.00,0.00
1740.84800,-81.09,2.71,0.00,0.00
1740.86800,-81.09,2.71,0.00,0.00
1740.88800,-81.09,2.71,0.00,0.00
1740.90800,-81.09,2.71,0.00,0.00
1740.92800,-81.09,2.71,0.00,0.00
1740.94800,-81.09,2.71,0.00,0.00
1740.96800,-81.08,2.71,0.00,0.00
1740.98800,-81.08,2.71,0.00,0.00
1741.00800,-81.08,2.71,0.00,0.00
1741.02800,-81.08,2.71,0.00,0.00
1741.04800,-81.08,2.71,0.00,0.00
1741.06800,-81.07,2.71,0.00,0.00
1741.08800,-81.07,2.71,0.00,0.00
1741.10800,-81.07,2.71,0.00,0.00
1741.12800,-81.07,2.71,0.00,0.00
1741.14800,-81.07,2.71,0.00,0.00
1741.16800,-81.06,2.71,0.00,0.00
1741.18800,-81.06,2.71,0.00,0.00
1741.20800,-81.06,2.71,0.00,0.00
1741.22800,-81.06,2.71,0.00,0.00
1741.24800,-81.06,2.71,0.00,0.00
1741.26800,-81.06,2.71,0.00,0.00
1741.28800,-81.05,2.71,0.00,0.00
1741.30800,-81.05,2.71,0.00,0.00
1741.32800,-81.05,2.71,0.00,0.00
1741.34800,-81.05,2.71,0.00,0.00
1741.36800,-81.05,2.71,0.00,0.00
1741.38800,-81.04,2.71,0.00,0.00
1741.40800,-81.04,2.71,0.00,0.00
1741.42800,-81.04,2.71,0.00,0.00
1741.44800,-81.04,2.71,0.00,0.00
1741.46800,-81.04,2.71,0.00,0.00
1741.48800,-81.03,2.71,0.00,0.00
1741.50800,-81.03,2.71,0.00,0.00
1741.52800,-81.03,2.71,0.00,0.00
1741.54800,-81.03,2.71,0.00,0.00
1741.56800,-81.03,2.71,0.00,0.00
1741.58800,-81.03,2.71,0.00,0.00
1741.60800,-81.02,2.71,0.00,0.00
1741.62800,-81.02,2.71,0.00,0.00
1741.64800,-81.02,2.71,0.00,0.00
1741.66800,-81.02,2.71,0.00,0.00
1741.68800,-81.02,2.71,0.00,0.00
1741.70800,-81.01,2.71,0.00,0.00
1741.72800,-81.01,2.71,0.00,0.00
1741.74800,-81.01,2.71,0.00,0.00
1741.76800,-81.01,2.71,0.00,0.00
1741.78800,-81.01,2.71,0.00,0.00
1741.80800,-81.00,2.71,0.00,0.00
1741.82800,-81.00,2.71,0.00,0.00
1741.84800,-81.00,2.71,0.00,0.00
1741.86800,-81.00,2.71,0.00,0.00
1741.88800,-81.00,2.71,0.00,0.00
1741.90800,-81.00,2.71,0.00,0.00
1741.92800,-80.99,2.71,0.00,0.00
1741.94800,-80.99,2.71,0.00,0.00
1741.96800,-80.99,2.71,0.00,0.00
1741.98800,-80.99,2.71,0.00,0.00
1742.00800,-80.99,2.71,0.00,0.00
1742.02800,-80.98,2.71,0.00,0.00
1742.04800,-80.98,2.71,0.00,0.00
1742.06800,-80.98,2.71,0.00,0.00
1742.08800,-80.98,2.71,0.00,0.00
1742.10800,-80.98,2.71,0.00,0.00
1742.12800,-80.97,2.71,0.00,0.00
1742.14800,-80.97,2.71,0.00,0.00
1742.16800,-80.97,2.71,0.00,0.00
1742.18800,-80.97,2.71,0.00,0.00
1742.20800,-80.97,2.71,0.00,0.00
1742.22800,-80.97,2.71,0.00,0.00
1742.24800,-80.96,2.71,0.00,0.00
1742.26800,-80.96,2.71,0.00,0.00
1742.28800,-80.96,2.71,0.00,0.00
1742.30800,-80.96,2.71,0.00,0.00
1742.32800,-80.96,2.71,0.00,0.00
1742.34800,-80.95,2.71,0.00,0.00
1742.36800,-80.95,2.71,0.00,0.00
1742.38800,-80.95,2.71,0.00,0.00
1742.40800,-80.95,2.71,0.00,0.00
1742.42800,-80.95,2.71,0.00,0.00
1742.44800,-80.94,2.71,0.00,0.00
1742.46800,-80.94,2.70,0.00,0.00
1742.48800,-80.94,2.70,0.00,0.00
1742.50800,-80.94,2.70,0.00,0.00
1742.52800,-80.94,2.70,0.00,0.00
1742.54800,-80.94,2.70,0.00,0.00
1742.56800,-80.93,2.70,0.00,0.00
1742.58800,-80.93,2.70,0.00,0.00
1742.60800,-80.93,2.70,0.00,0.00
1742.62800,-80.93,2.70,0.00,0.00
1742.64800,-80.93,2.70,0.00,0.00
1742.66800,-80.92,2.70,0.00,0.00
1742.68800,-80.92,2.70,0.00,0.00
1742.70800,-80.92,2.70,0.00,0.00
1742.72800,-80.92,2.70,0.00,0.00
1742.74800,-80.92,2.70,0.00,0.00
1742.76800,-80.92,2.70,0.00,0.00
1742.78800,-80.91,2.70,0.00,0.00
1742.80800,-80.91,2.70,0.00,0.00
1742.82800,-80.91,2.70,0.00,0.00
1742.84800,-80.91,2.70,0.00,0.00
1742.86800,-80.91,2.70,0.00,0.00
1742.88800,-80.90,2.70,0.00,0.00
1742.90800,-80.90,2.70,0.00,0.00
1742.92800,-80.90,2.70,0.00,0.00
1742.94800,-80.90,2.70,0.00,0.00
1742.96800,-80.90,2.70,0.00,0.00
1742.98800,-80.89,2.70,0.00,0.00
1743.00800,-80.89,2.70,0.00,0.00
1743.02800,-80.89,2.70,0.00,0.00
1743.04800,-80.89,2.70,0.00,0.00
1743.06800,-80.89,2.70,0.00,0.00
1743.08800,-80.89,2.70,0.00,0.00
1743.10800,-80.88,2.70,0.00,0.00
1743.12800,-80.88,2.70,0.00,0.00
1743.14800,-80.88,2.70,0.00,0.00
1743.16800,-80.88,2.70,0.00,0.00
1743.18800,-80.88,2.70,0.00,0.00
1743.20800,-80.87,2.70,0.00,0.00
1743.22800,-80.87,2.70,0.00,0.00
1743.24800,-80.87,2.70,0.00,0.00
1743.26800,-80.87,2.70,0.00,0.00
1743.28800,-80.87,2.70,0.00,0.00
1743.30800,-80.86,2.70,0.00,0.00
1743.32800,-80.86,2.70,0.00,0.00
1743.34800,-80.86,2.70,0.00,0.00
1743.36800,-80.86,2.70,0.00,0.00
1743.38800,-80.86,2.70,0.00,0.00
1743.40800,-80.86,2.70,0.00,0.00
1743.42800,-80.85,2.70,0.00,0.00
1743.44800,-80.85,2.70,0.00,0.00
1743.46800,-80.85,2.70,0.00,0.00
1743.48800,-80.85,2.70,0.00,0.00
1743.50800,-80.85,2.70,0.00,0.00
1743.52800,-80.84,2.70,0.00,0.00
1743.54800,-80.84,2.70,0.00,0.00
1743.56800,-80.84,2.70,0.00,0.00
1743.58800,-80.84,2.70,0.00,0.00
1743.60800,-80.84,2.70,0.00,0.00
1743.62800,-80.84,2.70,0.00,0.00
1743.64800,-80.83,2.70,0.00,0.00
1743.66800,-80.83,2.70,0.00,0.00
1743.68800,-80.83,2.70,0.00,0.00
1743.70800,-80.83,2.70,0.00,0.00
1743.72800,-80.83,2.70,0.00,0.00
1743.74800,-80.82,2.70,0.00,0.00
1743.76800,-80.82,2.70,0.00,0.00
1743.78800,-80.82,2.70,0.00,0.00
1743.80800,-80.82,2.70,0.00,0.00
1743.82800,-80.82,2.70,0.00,0.00
1743.84800,-80.81,2.70,0.00,0.00
1743.86800,-80.81,2.70,0.00,0.00
1743.88800,-80.81,2.70,0.00,0.00
1743.90800,-80.81,2.70,0.00,0.00
1743.92800,-80.81,2.70,0.00,0.00
1743.94800,-80.81,2.70,0.00,0.00
1743.96800,-80.80,2.70,0.00,0.00
1743.98800,-80.80,2.70,0.00,0.00
1744.00800,-80.80,2.70,0.00,0.00
1744.02800,-80.80,2.70,0.00,0.00
1744.04800,-80.80,2.70,0.00,0.00
1744.06800,-80.79,2.70,0.00,0.00
1744.08800,-80.79,2.70,0.00,0.00
1744.10800,-80.79,2.70,0.00,0.00
1744.12800,-80.79,2.70,0.00,0.00
1744.14800,-80.79,2.70,0.00,0.00
1744.16800,-80.79,2.70,0.00,0.00
1744.18800,-80.78,2.70,0.00,0.00
1744.20800,-80.78,2.70,0.00,0.00
1744.22800,-80.78,2.70,0.00,0.00
1744.24800,-80.78,2.70,0.00,0.00
1744.26800,-80.78,2.70,0.00,0.00
1744.28800,-80.77,2.70,0.00,0.00
1744.30800,-80.77,2.70,0.00,0.00
1744.32800,-80.77,2.70,0.00,0.00
1744.34800,-80.77,2.70,0.00,0.00
1744.36800,-80.77,2.70,0.00,0.00
1744.38800,-80.76,2.70,0.00,0.00
1744.40800,-80.76,2.70,0.00,0.00
1744.42800,-80.76,2.70,0.00,0.00
1744.44800,-80.76,2.70,0.00,0.00
1744.46800,-80.76,2.70,0.00,0.00
1744.48800,-80.76,2.70,0.00,0.00
1744.50800,-80.75,2.70,0.00,0.00
1744.52800,-80.75,2.70,0.00,0.00
1744.54800,-80.75,2.70,0.00,0.00
1744.56800,-80.75,2.70,0.00,0.00
1744.58800,-80.75,2.70,0.00,0.00
1744.60800,-80.74,2.70,0.00,0.00
1744.62800,-80.74,2.70,0.00,0.00
1744.64800,-80.74,2.70,0.00,0.00
1744.66800,-80.74,2.70,0.00,0.00
1744.68800,-80.74,2.70,0.00,0.00
1744.70800,-80.74,2.70,0.00,0.00
1744.72800,-80.73,2.70,0.00,0.00
1744.74800,-80.73,2.70,0.00,0.00
1744.76800,-80.73,2.70,0.00,0.00
1744.78800,-80.73,2.70,0.00,0.00
1744.80800,-80.73,2.70,0.00,0.00
1744.82800,-80.72,2.70,0.00,0.00
1744.84800,-80.72,2.70,0.00,0.00
1744.86800,-80.72,2.70,0.00,0.00
1744.88800,-80.72,2.70,0.00,0.00
1744.90800,-80.72,2.70,0.00,0.00
1744.92800,-80.71,2.70,0.00,0.00
1744.94800,-80.71,2.70,0.00,0.00
1744.96800,-80.71,2.70,0.00,0.00
1744.98800,-80.71,2.70,0.00,0.00
1745.00800,-80.71,2.70,0.00,0.00
1745.02800,-80.71,2.70,0.00,0.00
1745.04800,-80.70,2.70,0.00,0.00
1745.06800,-80.70,2.70,0.00,0.00
1745.08800,-80.70,2.70,0.00,0.00
1745.10800,-80.70,2.70,0.00,0.00
1745.12800,-80.70,2.70,0.00,0.00
1745.14800,-80.69,2.70,0.00,0.00
1745.16800,-80.69,2.70,0.00,0.00
1745.18800,-80.69,2.70,0.00,0.00
1745.20800,-80.69,2.70,0.00,0.00
1745.22800,-80.69,2.70,0.00,0.00
1745.24800,-80.69,2.70,0.00,0.00
1745.26800,-80.68,2.70,0.00,0.00
1745.28800,-80.68,2.70,0.00,0.00
1745.30800,-80.68,2.70,0.00,0.00
1745.32800,-80.68,2.70,0.00,0.00
1745.34800,-80.68,2.70,0.00,0.00
1745.36800,-80.67,2.70,0.00,0.00
1745.38800,-80.67,2.70,0.00,0.00
1745.40800,-80.67,2.70,0.00,0.00
1745.42800,-80.67,2.70,0.00,0.00
1745.44800,-80.67,2.70,0.00,0.00
1745.46800,-80.66,2.70,0.00,0.00
1745.48800,-80.66,2.70,0.00,0.00
1745.50800,-80.66,2.70,0.00,0.00
1745.52800,-80.66,2.70,0.00,0.00
1745.54800,-80.66,2.70,0.00,0.00
1745.56800,-80.66,2.70,0.00,0.00
1745.58800,-80.65,2.70,0.00,0.00
1745.60800,-80.65,2.70,0.00,0.00
1745.62800,-80.65,2.70,0.00,0.00
1745.64800,-80.65,2.70,0.00,0.00
1745.66800,-80.65,2.70,0.00,0.00
1745.68800,-80.64,2.70,0.00,0.00
1745.70800,-80.64,2.70,0.00,0.00
1745.72800,-80.64,2.70,0.00,0.00
1745.74800,-80.64,2.70,0.00,0.00
1745.76800,-80.64,2.70,0.00,0.00
1745.78800,-80.64,2.70,0.00,0.00
1745.80800,-80.63,2.70,0.00,0.00
1745.82800,-80.63,2.70,0.00,0.00
1745.84800,-80.63,2.70,0.00,0.00
1745.86800,-80.63,2.70,0.00,0.00
1745.88800,-80.63,2.70,0.00,0.00
1745.90800,-80.62,2.70,0.00,0.00
1745.92800,-80.62,2.70,0.00,0.00
1745.94800,-80.62,2.70,0.00,0.00
1745.96800,-80.62,2.70,0.00,0.00
1745.98800,-80.62,2.70,0.00,0.00
1746.00800,-80.61,2.70,0.00,0.00
1746.02800,-80.61,2.70,0.00,0.00
1746.04800,-80.61,2.70,0.00,0.00
1746.06800,-80.61,2.70,0.00,0.00
1746.08800,-80.61,2.70,0.00,0.00
1746.10800,-80.61,2.70,0.00,0.00
1746.12800,-80.60,2.70,0.00,0.00
1746.14800,-80.60,2.70,0.00,0.00
1746.16800,-80.60,2.70,0.00,0.00
1746.18800,-80.60,2.70,0.00,0.00
1746.20800,-80.60,2.70,0.00,0.00
1746.22800,-80.59,2.70,0.00,0.00
1746.24800,-80.59,2.70,0.00,0.00
1746.26800,-80.59,2.70,0.00,0.00
1746.28800,-80.59,2.70,0.00,0.00
1746.30800,-80.59,2.70,0.00,0.00
1746.32800,-80.59,2.70,0.00,0.00
1746.34800,-80.58,2.70,0.00,0.00
1746.36800,-80.58,2.70,0.00,0.00
1746.38800,-80.58,2.70,0.00,0.00
1746.40800,-80.58,2.70,0.00,0.00
1746.42800,-80.58,2.70,0.00,0.00
1746.44800,-80.57,2.70,0.00,0.00
1746.46800,-80.57,2.70,0.00,0.00
1746.48800,-80.57,2.70,0.00,0.00
1746.50800,-80.57,2.70,0.00,0.00
1746.52800,-80.57,2.70,0.00,0.00
1746.54800,-80.57,2.70,0.00,0.00
1746.56800,-80.56,2.70,0.00,0.00
1746.58800,-80.56,2.70,0.00,0.00
1746.60800,-80.56,2.70,0.00,0.00
1746.62800,-80.56,2.70,0.00,0.00
1746.64800,-80.56,2.70,0.00,0.00
1746.66800,-80.55,2.70,0.00,0.00
1746.68800,-80.55,2.70,0.00,0.00
1746.70800,-80.55,2.70,0.00,0.00
1746.72800,-80.55,2.70,0.00,0.00
1746.74800,-80.55,2.70,0.00,0.00
1746.76800,-80.55,2.70,0.00,0.00
1746.78800,-80.54,2.70,0.00,0.00
1746.80800,-80.54,2.70,0.00,0.00
1746.82800,-80.54,2.70,0.00,0.00
1746.84800,-80.54,2.70,0.00,0.00
1746.86800,-80.54,2.70,0.00,0.00
1746.88800,-80.53,2.70,0.00,0.00
1746.90800,-80.53,2.70,0.00,0.00
1746.92800,-80.53,2.70,0.00,0.00
1746.94800,-80.53,2.70,0.00,0.00
1746.96800,-80.53,2.70,0.00,0.00
1746.98800,-80.52,2.70,0.00,0.00
1747.00800,-80.52,2.70,0.00,0.00
1747.02800,-80.52,2.70,0.00,0.00
1747.04800,-80.52,2.70,0.00,0.00
1747.06800,-80.52,2.70,0.00,0.00
1747.08800,-80.52,2.70,0.00,0.00
1747.10800,-80.51,2.70,0.00,0.00
1747.12800,-80.51,2.70,0.00,0.00
1747.14800,-80.51,2.70,0.00,0.00
1747.16800,-80.51,2.70,0.00,0.00
1747.18800,-80.51,2.70,0.00,0.00
1747.20800,-80.50,2.70,0.00,0.00
1747.22800,-80.50,2.70,0.00,0.00
1747.24800,-80.50,2.70,0.00,0.00
1747.26800,-80.50,2.70,0.00,0.00
1747.28800,-80.50,2.70,0.00,0.00
1747.30800,-80.50,2.70,0.00,0.00
1747.32800,-80.49,2.70,0.00,0.00
1747.34800,-80.49,2.70,0.00,0.00
1747.36800,-80.49,2.70,0.00,0.00
1747.38800,-80.49,2.70,0.00,0.00
1747.40800,-80.49,2.70,0.00,0.00
1747.42800,-80.48,2.70,0.00,0.00
1747.44800,-80.48,2.70,0.00,0.00
1747.46800,-80.48,2.70,0.00,0.00
1747.48800,-80.48,2.70,0.00,0.00
1747.50800,-80.48,2.70,0.00,0.00
1747.52800,-80.48,2.70,0.00,0.00
1747.54800,-80.47,2.70,0.00,0.00
1747.56800,-80.47,2.70,0.00,0.00
1747.58800,-80.47,2.70,0.00,0.00
1747.60800,-80.47,2.70,0.00,0.00
1747.62800,-80.47,2.70,0.00,0.00
1747.64800,-80.46,2.70,0.00,0.00
1747.66800,-80.46,2.70,0.00,0.00
1747.68800,-80.46,2.70,0.00,0.00
1747.70800,-80.46,2.70,0.00,0.00
1747.72800,-80.46,2.70,0.00,0.00
1747.74800,-80.46,2.70,0.00,0.00
1747.76800,-80.45,2.70,0.00,0.00
1747.78800,-80.45,2.70,0.00,0.00
1747.80800,-80.45,2.70,0.00,0.00
1747.82800,-80.45,2.70,0.00,0.00
1747.84800,-80.45,2.70,0.00,0.00
1747.86800,-80.44,2.70,0.00,0.00
1747.88800,-80.44,2.70,0.00,0.00
1747.90800,-80.44,2.70,0.00,0.00
1747.92800,-80.44,2.70,0.00,0.00
1747.94800,-80.44,2.70,0.00,0.00
1747.96800,-80.43,2.70,0.00,0.00
1747.98800,-80.43,2.70,0.00,0.00
1748.00800,-80.43,2.70,0.00,0.00
1748.02800,-80.43,2.70,0.00,0.00
1748.04800,-80.43,2.69,0.00,0.00
1748.06800,-80.43,2.69,0.00,0.00
1748.08800,-80.42,2.69,0.00,0.00
1748.10800,-80.42,2.69,0.00,0.00
1748.12800,-80.42,2.69,0.00,0.00
1748.14800,-80.42,2.69,0.00,0.00
1748.16800,-80.42,2.69,0.00,0.00
1748.18800,-80.41,2.69,0.00,0.00
1748.20800,-80.41,2.69,0.00,0.00
1748.22800,-80.41,2.69,0.00,0.00
1748.24800,-80.41,2.69,0.00,0.00
1748.26800,-80.41,2.69,0.00,0.00
1748.28800,-80.41,2.69,0.00,0.00
1748.30800,-80.40,2.69,0.00,0.00
1748.32800,-80.40,2.69,0.00,0.00
1748.34800,-80.40,2.69,0.00,0.00
1748.36800,-80.40,2.69,0.00,0.00
1748.38800,-80.40,2.69,0.00,0.00
1748.40800,-80.39,2.69,0.00,0.00
1748.42800,-80.39,2.69,0.00,0.00
1748.44800,-80.39,2.69,0.00,0.00
1748.46800,-80.39,2.69,0.00,0.00
1748.48800,-80.39,2.69,0.00,0.00
1748.50800,-80.39,2.69,0.00,0.00
1748.52800,-80.38,2.69,0.00,0.00
1748.54800,-80.38,2.69,0.00,0.00
1748.56800,-80.38,2.69,0.00,0.00
1748.58800,-80.38,2.69,0.00,0.00
1748.60800,-80.38,2.69,0.00,0.00
1748.62800,-80.37,2.69,0.00,0.00
1748.64800,-80.37,2.69,0.00,0.00
1748.66800,-80.37,2.69,0.00,0.00
1748.68800,-80.37,2.69,0.00,0.00
1748.70800,-80.37,2.69,0.00,0.00
1748.72800,-80.37,2.69,0.00,0.00
1748.74800,-80.36,2.69,0.00,0.00
1748.76800,-80.36,2.69,0.00,0.00
1748.78800,-80.36,2.69,0.00,0.00
1748.80800,-80.36,2.69,0.00,0.00
1748.82800,-80.36,2.69,0.00,0.00
1748.84800,-80.35,2.69,0.00,0.00
1748.86800,-80.35,2.69,0.00,0.00
1748.88800,-80.35,2.69,0.00,0.00
1748.90800,-80.35,2.69,0.00,0.00
1748.92800,-80.35,2.69,0.00,0.00
1748.94800,-80.35,2.69,0.00,0.00
1748.96800,-80.34,2.69,0.00,0.00
1748.98800,-80.34,2.69,0.00,0.00
1749.00800,-80.34,2.69,0.00,0.00
1749.02800,-80.34,2.69,0.00,0.00
1749.04800,-80.34,2.69,0.00,0.00
1749.06800,-80.33,2.69,0.00,0.00
1749.08800,-80.33,2.69,0.00,0.00
1749.10800,-80.33,2.69,0.00,0.00
1749.12800,-80.33,2.69,0.00,0.00
1749.14800,-80.33,2.69,0.00,0.00
1749.16800,-80.33,2.69,0.00,0.00
1749.18800,-80.32,2.69,0.00,0.00
1749.20800,-80.32,2.69,0.00,0.00
1749.22800,-80.32,2.69,0.00,0.00
1749.24800,-80.32,2.69,0.00,0.00
1749.26800,-80.32,2.69,0.00,0.00
1749.28800,-80.31,2.69,0.00,0.00
1749.30800,-80.31,2.69,0.00,0.00
1749.32800,-80.31,2.69,0.00,0.00
1749.34800,-80.31,2.69,0.00,0.00
1749.36800,-80.31,2.69,0.00,0.00
1749.38800,-80.31,2.69,0.00,0.00
1749.40800,-80.30,2.69,0.00,0.00
1749.42800,-80.30,2.69,0.00,0.00
1749.44800,-80.30,2.69,0.00,0.00
1749.46800,-80.30,2.69,0.00,0.00
1749.48800,-80.30,2.69,0.00,0.00
1749.50800,-80.29,2.69,0.00,0.00
1749.52800,-80.29,2.69,0.00,0.00
1749.54800,-80.29,2.69,0.00,0.00
