Sr2,5p3/2,,,
312.10000,-161.66,2.72,-2.92,0.76
312.12000,-161.79,2.72,-2.91,0.76
312.14000,-161.93,2.72,-2.91,0.76
312.16000,-162.06,2.72,-2.90,0.76
312.18000,-162.20,2.72,-2.89,0.76
312.20000,-162.33,2.73,-2.88,0.76
312.22000,-162.47,2.73,-2.87,0.76
312.24000,-162.60,2.73,-2.86,0.76
312.26000,-162.74,2.73,-2.86,0.76
312.28000,-162.88,2.73,-2.85,0.76
312.30000,-163.01,2.74,-2.84,0.76
312.32000,-163.15,2.74,-2.83,0.76
312.34000,-163.29,2.74,-2.82,0.76
312.36000,-163.42,2.74,-2.81,0.76
312.38000,-163.56,2.74,-2.80,0.76
312.40000,-163.70,2.74,-2.80,0.76
312.42000,-163.83,2.75,-2.79,0.77
312.44000,-163.97,2.75,-2.78,0.77
312.46000,-164.11,2.75,-2.77,0.77
312.48000,-164.25,2.75,-2.76,0.77
312.50000,-164.39,2.75,-2.75,0.77
312.52000,-164.52,2.75,-2.74,0.77
312.54000,-164.66,2.76,-2.74,0.77
312.56000,-164.80,2.76,-2.73,0.77
312.58000,-164.94,2.76,-2.72,0.77
312.60000,-165.08,2.76,-2.71,0.77
312.62000,-165.22,2.76,-2.70,0.77
312.64000,-165.36,2.77,-2.69,0.77
312.66000,-165.50,2.77,-2.68,0.77
312.68000,-165.64,2.77,-2.67,0.77
312.70000,-165.78,2.77,-2.67,0.77
312.72000,-165.91,2.77,-2.66,0.77
312.74000,-166.05,2.77,-2.65,0.77
312.76000,-166.20,2.78,-2.64,0.77
312.78000,-166.34,2.78,-2.63,0.77
312.80000,-166.48,2.78,-2.62,0.77
312.82000,-166.62,2.78,-2.61,0.77
312.84000,-166.76,2.78,-2.60,0.77
312.86000,-166.90,2.79,-2.59,0.77
312.88000,-167.04,2.79,-2.59,0.77
312.90000,-167.18,2.79,-2.58,0.77
312.92000,-167.32,2.79,-2.57,0.78
312.94000,-167.46,2.79,-2.56,0.78
312.96000,-167.61,2.79,-2.55,0.78
312.98000,-167.75,2.80,-2.54,0.78
313.00000,-167.89,2.80,-2.53,0.78
313.02000,-168.03,2.80,-2.52,0.78
313.04000,-168.18,2.80,-2.51,0.78
313.06000,-168.32,2.80,-2.50,0.78
313.08000,-168.46,2.81,-2.50,0.78
313.10000,-168.60,2.81,-2.49,0.78
313.12000,-168.75,2.81,-2.48,0.78
313.14000,-168.89,2.81,-2.47,0.78
313.16000,-169.04,2.81,-2.46,0.78
313.18000,-169.18,2.82,-2.45,0.78
313.20000,-169.32,2.82,-2.44,0.78
313.22000,-169.47,2.82,-2.43,0.78
313.24000,-169.61,2.82,-2.42,0.78
313.26000,-169.76,2.82,-2.41,0.78
313.28000,-169.90,2.82,-2.40,0.78
313.30000,-170.05,2.83,-2.39,0.78
313.32000,-170.19,2.83,-2.39,0.78
313.34000,-170.34,2.83,-2.38,0.78
313.36000,-170.48,2.83,-2.37,0.78
313.38000,-170.63,2.83,-2.36,0.78
313.40000,-170.77,2.84,-2.35,0.78
313.42000,-170.92,2.84,-2.34,0.79
313.44000,-171.06,2.84,-2.33,0.79
313.46000,-171.21,2.84,-2.32,0.79
313.48000,-171.36,2.84,-2.31,0.79
313.50000,-171.50,2.85,-2.30,0.79
313.52000,-171.65,2.85,-2.29,0.79
313.54000,-171.80,2.85,-2.28,0.79
313.56000,-171.95,2.85,-2.27,0.79
313.58000,-172.09,2.85,-2.26,0.79
313.60000,-172.24,2.85,-2.25,0.79
313.62000,-172.39,2.86,-2.24,0.79
313.64000,-172.54,2.86,-2.24,0.79
313.66000,-172.68,2.86,-2.23,0.79
313.68000,-172.83,2.86,-2.22,0.79
313.70000,-172.98,2.86,-2.21,0.79
313.72000,-173.13,2.87,-2.20,0.79
313.74000,-173.28,2.87,-2.19,0.79
313.76000,-173.43,2.87,-2.18,0.79
313.78000,-173.58,2.87,-2.17,0.79
313.80000,-173.73,2.87,-2.16,0.79
313.82000,-173.88,2.88,-2.15,0.79
313.84000,-174.03,2.88,-2.14,0.79
313.86000,-174.18,2.88,-2.13,0.79
313.88000,-174.33,2.88,-2.12,0.79
313.90000,-174.48,2.88,-2.11,0.80
313.92000,-174.63,2.89,-2.10,0.80
313.94000,-174.78,2.89,-2.09,0.80
313.96000,-174.93,2.89,-2.08,0.80
313.98000,-175.08,2.89,-2.07,0.80
314.00000,-175.23,2.89,-2.06,0.80
314.02000,-175.38,2.90,-2.05,0.80
314.04000,-175.53,2.90,-2.04,0.80
314.06000,-175.69,2.90,-2.03,0.80
314.08000,-175.84,2.90,-2.02,0.80
314.10000,-175.99,2.90,-2.01,0.80
314.12000,-176.14,2.91,-2.00,0.80
314.14000,-176.29,2.91,-1.99,0.80
314.16000,-176.45,2.91,-1.98,0.80
314.18000,-176.60,2.91,-1.97,0.80
314.20000,-176.75,2.91,-1.96,0.80
314.22000,-176.91,2.92,-1.95,0.80
314.24000,-177.06,2.92,-1.94,0.80
314.26000,-177.21,2.92,-1.93,0.80
314.28000,-177.37,2.92,-1.92,0.80
314.30000,-177.52,2.92,-1.91,0.80
314.32000,-177.68,2.93,-1.90,0.80
314.34000,-177.83,2.93,-1.89,0.80
314.36000,-177.99,2.93,-1.88,0.81
314.38000,-178.14,2.93,-1.87,0.81
314.40000,-178.30,2.93,-1.86,0.81
314.42000,-178.45,2.94,-1.85,0.81
314.44000,-178.61,2.94,-1.84,0.81
314.46000,-178.76,2.94,-1.83,0.81
314.48000,-178.92,2.94,-1.82,0.81
314.50000,-179.07,2.94,-1.81,0.81
314.52000,-179.23,2.95,-1.80,0.81
314.54000,-179.39,2.95,-1.79,0.81
314.56000,-179.54,2.95,-1.78,0.81
314.58000,-179.70,2.95,-1.77,0.81
314.60000,-179.86,2.95,-1.76,0.81
314.62000,-180.02,2.96,-1.75,0.81
314.64000,-180.17,2.96,-1.74,0.81
314.66000,-180.33,2.96,-1.73,0.81
314.68000,-180.49,2.96,-1.72,0.81
314.70000,-180.65,2.96,-1.71,0.81
314.72000,-180.81,2.97,-1.70,0.81
314.74000,-180.96,2.97,-1.69,0.81
314.76000,-181.12,2.97,-1.68,0.81
314.78000,-181.28,2.97,-1.67,0.81
314.80000,-181.44,2.97,-1.65,0.81
314.82000,-181.60,2.98,-1.64,0.82
314.84000,-181.76,2.98,-1.63,0.82
314.86000,-181.92,2.98,-1.62,0.82
314.88000,-182.08,2.98,-1.61,0.82
314.90000,-182.24,2.98,-1.60,0.82
314.92000,-182.40,2.99,-1.59,0.82
314.94000,-182.56,2.99,-1.58,0.82
314.96000,-182.72,2.99,-1.57,0.82
314.98000,-182.88,2.99,-1.56,0.82
315.00000,-183.04,3.00,-1.55,0.82
315.02000,-183.20,3.00,-1.54,0.82
315.04000,-183.37,3.00,-1.53,0.82
315.06000,-183.53,3.00,-1.52,0.82
315.08000,-183.69,3.00,-1.51,0.82
315.10000,-183.85,3.01,-1.49,0.82
315.12000,-184.02,3.01,-1.48,0.82
315.14000,-184.18,3.01,-1.47,0.82
315.16000,-184.34,3.01,-1.46,0.82
315.18000,-184.50,3.01,-1.45,0.82
315.20000,-184.67,3.02,-1.44,0.82
315.22000,-184.83,3.02,-1.43,0.82
315.24000,-184.99,3.02,-1.42,0.82
315.26000,-185.16,3.02,-1.41,0.83
315.28000,-185.32,3.02,-1.40,0.83
315.30000,-185.49,3.03,-1.39,0.83
315.32000,-185.65,3.03,-1.37,0.83
315.34000,-185.82,3.03,-1.36,0.83
315.36000,-185.98,3.03,-1.35,0.83
315.38000,-186.15,3.04,-1.34,0.83
315.40000,-186.31,3.04,-1.33,0.83
315.42000,-186.48,3.04,-1.32,0.83
315.44000,-186.64,3.04,-1.31,0.83
315.46000,-186.81,3.04,-1.30,0.83
315.48000,-186.98,3.05,-1.29,0.83
315.50000,-187.14,3.05,-1.28,0.83
315.52000,-187.31,3.05,-1.26,0.83
315.54000,-187.48,3.05,-1.25,0.83
315.56000,-187.64,3.05,-1.24,0.83
315.58000,-187.81,3.06,-1.23,0.83
315.60000,-187.98,3.06,-1.22,0.83
315.62000,-188.15,3.06,-1.21,0.83
315.64000,-188.31,3.06,-1.20,0.83
315.66000,-188.48,3.07,-1.19,0.83
315.68000,-188.65,3.07,-1.17,0.84
315.70000,-188.82,3.07,-1.16,0.84
315.72000,-188.99,3.07,-1.15,0.84
315.74000,-189.16,3.07,-1.14,0.84
315.76000,-189.33,3.08,-1.13,0.84
315.78000,-189.50,3.08,-1.12,0.84
315.80000,-189.67,3.08,-1.11,0.84
315.82000,-189.84,3.08,-1.09,0.84
315.84000,-190.01,3.09,-1.08,0.84
315.86000,-190.18,3.09,-1.07,0.84
315.88000,-190.35,3.09,-1.06,0.84
315.90000,-190.52,3.09,-1.05,0.84
315.92000,-190.69,3.09,-1.04,0.84
315.94000,-190.86,3.10,-1.02,0.84
315.96000,-191.03,3.10,-1.01,0.84
315.98000,-191.21,3.10,-1.00,0.84
316.00000,-191.38,3.10,-0.99,0.84
316.02000,-191.55,3.11,-0.98,0.84
316.04000,-191.72,3.11,-0.97,0.84
316.06000,-191.90,3.11,-0.95,0.84
316.08000,-192.07,3.11,-0.94,0.84
316.10000,-192.24,3.11,-0.93,0.85
316.12000,-192.42,3.12,-0.92,0.85
316.14000,-192.59,3.12,-0.91,0.85
316.16000,-192.76,3.12,-0.89,0.85
316.18000,-192.94,3.12,-0.88,0.85
316.20000,-193.11,3.13,-0.87,0.85
316.22000,-193.29,3.13,-0.86,0.85
316.24000,-193.46,3.13,-0.85,0.85
316.26000,-193.64,3.13,-0.84,0.85
316.28000,-193.81,3.13,-0.82,0.85
316.30000,-193.99,3.14,-0.81,0.85
316.32000,-194.16,3.14,-0.80,0.85
316.34000,-194.34,3.14,-0.79,0.85
316.36000,-194.52,3.14,-0.78,0.85
316.38000,-194.69,3.15,-0.76,0.85
316.40000,-194.87,3.15,-0.75,0.85
316.42000,-195.05,3.15,-0.74,0.85
316.44000,-195.22,3.15,-0.73,0.85
316.46000,-195.40,3.16,-0.71,0.85
316.48000,-195.58,3.16,-0.70,0.85
316.50000,-195.76,3.16,-0.69,0.85
316.52000,-195.93,3.16,-0.68,0.86
316.54000,-196.11,3.16,-0.67,0.86
316.56000,-196.29,3.17,-0.65,0.86
316.58000,-196.47,3.17,-0.64,0.86
316.60000,-196.65,3.17,-0.63,0.86
316.62000,-196.83,3.17,-0.62,0.86
316.64000,-197.01,3.18,-0.60,0.86
316.66000,-197.19,3.18,-0.59,0.86
316.68000,-197.37,3.18,-0.58,0.86
316.70000,-197.55,3.18,-0.57,0.86
316.72000,-197.73,3.19,-0.55,0.86
316.74000,-197.91,3.19,-0.54,0.86
316.76000,-198.09,3.19,-0.53,0.86
316.78000,-198.27,3.19,-0.52,0.86
316.80000,-198.46,3.20,-0.50,0.86
316.82000,-198.64,3.20,-0.49,0.86
316.84000,-198.82,3.20,-0.48,0.86
316.86000,-199.00,3.20,-0.47,0.86
316.88000,-199.18,3.20,-0.45,0.86
316.90000,-199.37,3.21,-0.44,0.86
316.92000,-199.55,3.21,-0.43,0.87
316.94000,-199.73,3.21,-0.42,0.87
316.96000,-199.92,3.21,-0.40,0.87
316.98000,-200.10,3.22,-0.39,0.87
317.00000,-200.29,3.22,-0.38,0.87
317.02000,-200.47,3.22,-0.36,0.87
317.04000,-200.66,3.22,-0.35,0.87
317.06000,-200.84,3.23,-0.34,0.87
317.08000,-201.03,3.23,-0.33,0.87
317.10000,-201.21,3.23,-0.31,0.87
317.12000,-201.40,3.23,-0.30,0.87
317.14000,-201.58,3.24,-0.29,0.87
317.16000,-201.77,3.24,-0.27,0.87
317.18000,-201.96,3.24,-0.26,0.87
317.20000,-202.14,3.24,-0.25,0.87
317.22000,-202.33,3.25,-0.23,0.87
317.24000,-202.52,3.25,-0.22,0.87
317.26000,-202.70,3.25,-0.21,0.87
317.28000,-202.89,3.25,-0.20,0.87
317.30000,-203.08,3.26,-0.18,0.88
317.32000,-203.27,3.26,-0.17,0.88
317.34000,-203.46,3.26,-0.16,0.88
317.36000,-203.65,3.26,-0.14,0.88
317.38000,-203.83,3.26,-0.13,0.88
317.40000,-204.02,3.27,-0.12,0.88
317.42000,-204.21,3.27,-0.10,0.88
317.44000,-204.40,3.27,-0.09,0.88
317.46000,-204.59,3.27,-0.08,0.88
317.48000,-204.78,3.28,-0.06,0.88
317.50000,-204.97,3.28,-0.05,0.88
317.52000,-205.17,3.28,-0.04,0.88
317.54000,-205.36,3.28,-0.02,0.88
317.56000,-205.55,3.29,-0.01,0.88
317.58000,-205.74,3.29,0.00,0.88
317.60000,-205.93,3.29,0.02,0.88
317.62000,-206.12,3.29,0.03,0.88
317.64000,-206.32,3.30,0.05,0.88
317.66000,-206.51,3.30,0.06,0.88
317.68000,-206.70,3.30,0.07,0.89
317.70000,-206.90,3.30,0.09,0.89
317.72000,-207.09,3.31,0.10,0.89
317.74000,-207.28,3.31,0.11,0.89
317.76000,-207.48,3.31,0.13,0.89
317.78000,-207.67,3.31,0.14,0.89
317.80000,-207.87,3.32,0.15,0.89
317.82000,-208.06,3.32,0.17,0.89
317.84000,-208.26,3.32,0.18,0.89
317.86000,-208.45,3.32,0.20,0.89
317.88000,-208.65,3.33,0.21,0.89
317.90000,-208.85,3.33,0.22,0.89
317.92000,-209.04,3.33,0.24,0.89
317.94000,-209.24,3.34,0.25,0.89
317.96000,-209.44,3.34,0.27,0.89
317.98000,-209.63,3.34,0.28,0.89
318.00000,-209.83,3.34,0.29,0.89
318.02000,-210.03,3.35,0.31,0.89
318.04000,-210.23,3.35,0.32,0.89
318.06000,-210.42,3.35,0.34,0.90
318.08000,-210.62,3.35,0.35,0.90
318.10000,-210.82,3.36,0.36,0.90
318.12000,-211.02,3.36,0.38,0.90
318.14000,-211.22,3.36,0.39,0.90
318.16000,-211.42,3.36,0.41,0.90
318.18000,-211.62,3.37,0.42,0.90
318.20000,-211.82,3.37,0.44,0.90
318.22000,-212.02,3.37,0.45,0.90
318.24000,-212.22,3.37,0.46,0.90
318.26000,-212.42,3.38,0.48,0.90
318.28000,-212.63,3.38,0.49,0.90
318.30000,-212.83,3.38,0.51,0.90
318.32000,-213.03,3.38,0.52,0.90
318.34000,-213.23,3.39,0.54,0.90
318.36000,-213.43,3.39,0.55,0.90
318.38000,-213.64,3.39,0.57,0.90
318.40000,-213.84,3.39,0.58,0.90
318.42000,-214.04,3.40,0.60,0.91
318.44000,-214.25,3.40,0.61,0.91
318.46000,-214.45,3.40,0.62,0.91
318.48000,-214.66,3.41,0.64,0.91
318.50000,-214.86,3.41,0.65,0.91
318.52000,-215.07,3.41,0.67,0.91
318.54000,-215.27,3.41,0.68,0.91
318.56000,-215.48,3.42,0.70,0.91
318.58000,-215.68,3.42,0.71,0.91
318.60000,-215.89,3.42,0.73,0.91
318.62000,-216.10,3.42,0.74,0.91
318.64000,-216.30,3.43,0.76,0.91
318.66000,-216.51,3.43,0.77,0.91
318.68000,-216.72,3.43,0.79,0.91
318.70000,-216.93,3.43,0.80,0.91
318.72000,-217.13,3.44,0.82,0.91
318.74000,-217.34,3.44,0.83,0.91
318.76000,-217.55,3.44,0.85,0.91
318.78000,-217.76,3.45,0.86,0.92
318.80000,-217.97,3.45,0.88,0.92
318.82000,-218.18,3.45,0.89,0.92
318.84000,-218.39,3.45,0.91,0.92
318.86000,-218.60,3.46,0.92,0.92
318.88000,-218.81,3.46,0.94,0.92
318.90000,-219.02,3.46,0.95,0.92
318.92000,-219.23,3.46,0.97,0.92
318.94000,-219.44,3.47,0.99,0.92
318.96000,-219.66,3.47,1.00,0.92
318.98000,-219.87,3.47,1.02,0.92
319.00000,-220.08,3.48,1.03,0.92
319.02000,-220.29,3.48,1.05,0.92
319.04000,-220.51,3.48,1.06,0.92
319.06000,-220.72,3.48,1.08,0.92
319.08000,-220.93,3.49,1.09,0.92
319.10000,-221.15,3.49,1.11,0.92
319.12000,-221.36,3.49,1.12,0.93
319.14000,-221.58,3.50,1.14,0.93
319.16000,-221.79,3.50,1.16,0.93
319.18000,-222.01,3.50,1.17,0.93
319.20000,-222.22,3.50,1.19,0.93
319.22000,-222.44,3.51,1.20,0.93
319.24000,-222.65,3.51,1.22,0.93
319.26000,-222.87,3.51,1.23,0.93
319.28000,-223.09,3.51,1.25,0.93
319.30000,-223.30,3.52,1.27,0.93
319.32000,-223.52,3.52,1.28,0.93
319.34000,-223.74,3.52,1.30,0.93
319.36000,-223.96,3.53,1.31,0.93
319.38000,-224.18,3.53,1.33,0.93
319.40000,-224.39,3.53,1.35,0.93
319.42000,-224.61,3.53,1.36,0.93
319.44000,-224.83,3.54,1.38,0.93
319.46000,-225.05,3.54,1.40,0.94
319.48000,-225.27,3.54,1.41,0.94
319.50000,-225.49,3.55,1.43,0.94
319.52000,-225.71,3.55,1.44,0.94
319.54000,-225.94,3.55,1.46,0.94
319.56000,-226.16,3.55,1.48,0.94
319.58000,-226.38,3.56,1.49,0.94
319.60000,-226.60,3.56,1.51,0.94
319.62000,-226.82,3.56,1.53,0.94
319.64000,-227.05,3.57,1.54,0.94
319.66000,-227.27,3.57,1.56,0.94
319.68000,-227.49,3.57,1.58,0.94
319.70000,-227.72,3.57,1.59,0.94
319.72000,-227.94,3.58,1.61,0.94
319.74000,-228.17,3.58,1.62,0.94
319.76000,-228.39,3.58,1.64,0.94
319.78000,-228.62,3.59,1.66,0.95
319.80000,-228.84,3.59,1.67,0.95
319.82000,-229.07,3.59,1.69,0.95
319.84000,-229.29,3.60,1.71,0.95
319.86000,-229.52,3.60,1.73,0.95
319.88000,-229.75,3.60,1.74,0.95
319.90000,-229.97,3.60,1.76,0.95
319.92000,-230.20,3.61,1.78,0.95
319.94000,-230.43,3.61,1.79,0.95
319.96000,-230.66,3.61,1.81,0.95
319.98000,-230.89,3.62,1.83,0.95
320.00000,-231.12,3.62,1.84,0.95
320.02000,-231.34,3.62,1.86,0.95
320.04000,-231.57,3.62,1.88,0.95
320.06000,-231.80,3.63,1.90,0.95
320.08000,-232.04,3.63,1.91,0.95
320.10000,-232.27,3.63,1.93,0.96
320.12000,-232.50,3.64,1.95,0.96
320.14000,-232.73,3.64,1.96,0.96
320.16000,-232.96,3.64,1.98,0.96
320.18000,-233.19,3.65,2.00,0.96
320.20000,-233.42,3.65,2.02,0.96
320.22000,-233.66,3.65,2.03,0.96
320.24000,-233.89,3.65,2.05,0.96
320.26000,-234.12,3.66,2.07,0.96
320.28000,-234.36,3.66,2.09,0.96
320.30000,-234.59,3.66,2.10,0.96
320.32000,-234.83,3.67,2.12,0.96
320.34000,-235.06,3.67,2.14,0.96
320.36000,-235.30,3.67,2.16,0.96
320.38000,-235.53,3.68,2.17,0.96
320.40000,-235.77,3.68,2.19,0.96
320.42000,-236.01,3.68,2.21,0.97
320.44000,-236.24,3.69,2.23,0.97
320.46000,-236.48,3.69,2.25,0.97
320.48000,-236.72,3.69,2.26,0.97
320.50000,-236.96,3.69,2.28,0.97
320.52000,-237.20,3.70,2.30,0.97
320.54000,-237.43,3.70,2.32,0.97
320.56000,-237.67,3.70,2.34,0.97
320.58000,-237.91,3.71,2.35,0.97
320.60000,-238.15,3.71,2.37,0.97
320.62000,-238.39,3.71,2.39,0.97
320.64000,-238.63,3.72,2.41,0.97
320.66000,-238.87,3.72,2.43,0.97
320.68000,-239.12,3.72,2.44,0.97
320.70000,-239.36,3.73,2.46,0.97
320.72000,-239.60,3.73,2.48,0.98
320.74000,-239.84,3.73,2.50,0.98
320.76000,-240.09,3.74,2.52,0.98
320.78000,-240.33,3.74,2.54,0.98
320.80000,-240.57,3.74,2.55,0.98
320.82000,-240.82,3.74,2.57,0.98
320.84000,-241.06,3.75,2.59,0.98
320.86000,-241.31,3.75,2.61,0.98
320.88000,-241.55,3.75,2.63,0.98
320.90000,-241.80,3.76,2.65,0.98
320.92000,-242.04,3.76,2.67,0.98
320.94000,-242.29,3.76,2.69,0.98
320.96000,-242.54,3.77,2.70,0.98
320.98000,-242.78,3.77,2.72,0.98
321.00000,-243.03,3.77,2.74,0.98
321.02000,-243.28,3.78,2.76,0.98
321.04000,-243.53,3.78,2.78,0.99
321.06000,-243.78,3.78,2.80,0.99
321.08000,-244.03,3.79,2.82,0.99
321.10000,-244.27,3.79,2.84,0.99
321.12000,-244.52,3.79,2.86,0.99
321.14000,-244.77,3.80,2.87,0.99
321.16000,-245.03,3.80,2.89,0.99
321.18000,-245.28,3.80,2.91,0.99
321.20000,-245.53,3.81,2.93,0.99
321.22000,-245.78,3.81,2.95,0.99
321.24000,-246.03,3.81,2.97,0.99
321.26000,-246.29,3.82,2.99,0.99
321.28000,-246.54,3.82,3.01,0.99
321.30000,-246.79,3.82,3.03,0.99
321.32000,-247.05,3.83,3.05,1.00
321.34000,-247.30,3.83,3.07,1.00
321.36000,-247.56,3.83,3.09,1.00
321.38000,-247.81,3.84,3.11,1.00
321.40000,-248.07,3.84,3.13,1.00
321.42000,-248.32,3.84,3.15,1.00
321.44000,-248.58,3.85,3.17,1.00
321.46000,-248.84,3.85,3.19,1.00
321.48000,-249.09,3.85,3.21,1.00
321.50000,-249.35,3.86,3.23,1.00
321.52000,-249.61,3.86,3.25,1.00
321.54000,-249.87,3.86,3.27,1.00
321.56000,-250.13,3.87,3.29,1.00
321.58000,-250.39,3.87,3.31,1.00
321.60000,-250.65,3.87,3.33,1.00
321.62000,-250.91,3.88,3.35,1.01
321.64000,-251.17,3.88,3.37,1.01
321.66000,-251.43,3.88,3.39,1.01
321.68000,-251.69,3.89,3.41,1.01
321.70000,-251.95,3.89,3.43,1.01
321.72000,-252.21,3.89,3.45,1.01
321.74000,-252.48,3.90,3.47,1.01
321.76000,-252.74,3.90,3.49,1.01
321.78000,-253.00,3.90,3.51,1.01
321.80000,-253.27,3.91,3.53,1.01
321.82000,-253.53,3.91,3.55,1.01
321.84000,-253.80,3.91,3.57,1.01
321.86000,-254.06,3.92,3.59,1.01
321.88000,-254.33,3.92,3.61,1.01
321.90000,-254.60,3.92,3.63,1.02
321.92000,-254.86,3.93,3.65,1.02
321.94000,-255.13,3.93,3.67,1.02
321.96000,-255.40,3.93,3.69,1.02
321.98000,-255.66,3.94,3.72,1.02
322.00000,-255.93,3.94,3.74,1.02
322.02000,-256.20,3.94,3.76,1.02
322.04000,-256.47,3.95,3.78,1.02
322.06000,-256.74,3.95,3.80,1.02
322.08000,-257.01,3.95,3.82,1.02
322.10000,-257.28,3.96,3.84,1.02
322.12000,-257.55,3.96,3.86,1.02
322.14000,-257.83,3.96,3.88,1.02
322.16000,-258.10,3.97,3.90,1.03
322.18000,-258.37,3.97,3.93,1.03
322.20000,-258.64,3.98,3.95,1.03
322.22000,-258.92,3.98,3.97,1.03
322.24000,-259.19,3.98,3.99,1.03
322.26000,-259.47,3.99,4.01,1.03
322.28000,-259.74,3.99,4.03,1.03
322.30000,-260.02,3.99,4.06,1.03
322.32000,-260.29,4.00,4.08,1.03
322.34000,-260.57,4.00,4.10,1.03
322.36000,-260.84,4.00,4.12,1.03
322.38000,-261.12,4.01,4.14,1.03
322.40000,-261.40,4.01,4.16,1.03
322.42000,-261.68,4.01,4.19,1.03
322.44000,-261.96,4.02,4.21,1.04
322.46000,-262.23,4.02,4.23,1.04
322.48000,-262.51,4.03,4.25,1.04
322.50000,-262.79,4.03,4.27,1.04
322.52000,-263.07,4.03,4.30,1.04
322.54000,-263.36,4.04,4.32,1.04
322.56000,-263.64,4.04,4.34,1.04
322.58000,-263.92,4.04,4.36,1.04
322.60000,-264.20,4.05,4.38,1.04
322.62000,-264.48,4.05,4.41,1.04
322.64000,-264.77,4.05,4.43,1.04
322.66000,-265.05,4.06,4.45,1.04
322.68000,-265.34,4.06,4.47,1.04
322.70000,-265.62,4.07,4.50,1.05
322.72000,-265.91,4.07,4.52,1.05
322.74000,-266.19,4.07,4.54,1.05
322.76000,-266.48,4.08,4.57,1.05
322.78000,-266.76,4.08,4.59,1.05
322.80000,-267.05,4.08,4.61,1.05
322.82000,-267.34,4.09,4.63,1.05
322.84000,-267.63,4.09,4.66,1.05
322.86000,-267.92,4.10,4.68,1.05
322.88000,-268.20,4.10,4.70,1.05
322.90000,-268.49,4.10,4.73,1.05
322.92000,-268.78,4.11,4.75,1.05
322.94000,-269.08,4.11,4.77,1.05
322.96000,-269.37,4.11,4.79,1.06
322.98000,-269.66,4.12,4.82,1.06
323.00000,-269.95,4.12,4.84,1.06
323.02000,-270.24,4.13,4.86,1.06
323.04000,-270.54,4.13,4.89,1.06
323.06000,-270.83,4.13,4.91,1.06
323.08000,-271.12,4.14,4.93,1.06
323.10000,-271.42,4.14,4.96,1.06
323.12000,-271.71,4.14,4.98,1.06
323.14000,-272.01,4.15,5.01,1.06
323.16000,-272.31,4.15,5.03,1.06
323.18000,-272.60,4.16,5.05,1.06
323.20000,-272.90,4.16,5.08,1.06
323.22000,-273.20,4.16,5.10,1.07
323.24000,-273.50,4.17,5.12,1.07
323.26000,-273.80,4.17,5.15,1.07
323.28000,-274.09,4.18,5.17,1.07
323.30000,-274.39,4.18,5.20,1.07
323.32000,-274.69,4.18,5.22,1.07
323.34000,-275.00,4.19,5.25,1.07
323.36000,-275.30,4.19,5.27,1.07
323.38000,-275.60,4.19,5.29,1.07
323.40000,-275.90,4.20,5.32,1.07
323.42000,-276.20,4.20,5.34,1.07
323.44000,-276.51,4.21,5.37,1.07
323.46000,-276.81,4.21,5.39,1.08
323.48000,-277.12,4.21,5.42,1.08
323.50000,-277.42,4.22,5.44,1.08
323.52000,-277.73,4.22,5.47,1.08
323.54000,-278.03,4.23,5.49,1.08
323.56000,-278.34,4.23,5.51,1.08
323.58000,-278.65,4.23,5.54,1.08
323.60000,-278.96,4.24,5.56,1.08
323.62000,-279.26,4.24,5.59,1.08
323.64000,-279.57,4.25,5.61,1.08
323.66000,-279.88,4.25,5.64,1.08
323.68000,-280.19,4.25,5.66,1.08
323.70000,-280.50,4.26,5.69,1.09
323.72000,-280.82,4.26,5.71,1.09
323.74000,-281.13,4.27,5.74,1.09
323.76000,-281.44,4.27,5.77,1.09
323.78000,-281.75,4.27,5.79,1.09
323.80000,-282.07,4.28,5.82,1.09
323.82000,-282.38,4.28,5.84,1.09
323.84000,-282.69,4.29,5.87,1.09
323.86000,-283.01,4.29,5.89,1.09
323.88000,-283.32,4.29,5.92,1.09
323.90000,-283.64,4.30,5.94,1.09
323.92000,-283.96,4.30,5.97,1.09
323.94000,-284.28,4.31,6.00,1.10
323.96000,-284.59,4.31,6.02,1.10
323.98000,-284.91,4.32,6.05,1.10
324.00000,-285.23,4.32,6.07,1.10
324.02000,-285.55,4.32,6.10,1.10
324.04000,-285.87,4.33,6.13,1.10
324.06000,-286.19,4.33,6.15,1.10
324.08000,-286.51,4.34,6.18,1.10
324.10000,-286.83,4.34,6.20,1.10
324.12000,-287.16,4.34,6.23,1.10
324.14000,-287.48,4.35,6.26,1.10
324.16000,-287.80,4.35,6.28,1.10
324.18000,-288.13,4.36,6.31,1.11
324.20000,-288.45,4.36,6.34,1.11
324.22000,-288.78,4.37,6.36,1.11
324.24000,-289.10,4.37,6.39,1.11
324.26000,-289.43,4.37,6.42,1.11
324.28000,-289.76,4.38,6.44,1.11
324.30000,-290.09,4.38,6.47,1.11
324.32000,-290.42,4.39,6.50,1.11
324.34000,-290.74,4.39,6.52,1.11
324.36000,-291.07,4.40,6.55,1.11
324.38000,-291.40,4.40,6.58,1.11
324.40000,-291.74,4.40,6.61,1.12
324.42000,-292.07,4.41,6.63,1.12
324.44000,-292.40,4.41,6.66,1.12
324.46000,-292.73,4.42,6.69,1.12
324.48000,-293.06,4.42,6.72,1.12
324.50000,-293.40,4.43,6.74,1.12
324.52000,-293.73,4.43,6.77,1.12
324.54000,-294.07,4.43,6.80,1.12
