wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty,alpha(m=0),alpha(m=0)_uncertainty,alpha(m=1),alpha(m=1)_uncertainty,alpha(m=2),alpha(m=2)_uncertainty
1621.09,65.47,3.46,-446.44,6.35,-17.68,1.02,83.15,3.56,74.31,3.48,47.79,3.65
1621.59,65.33,3.46,-446.62,6.35,-17.66,1.02,82.99,3.56,74.16,3.48,47.68,3.65
1622.09,65.2,3.46,-446.81,6.36,-17.64,1.02,82.83,3.56,74.01,3.47,47.56,3.65
1622.59,65.06,3.46,-447,6.36,-17.62,1.02,82.67,3.56,73.87,3.47,47.44,3.64
1623.09,64.92,3.46,-447.19,6.36,-17.6,1.02,82.52,3.56,73.72,3.47,47.32,3.64
1623.59,64.78,3.46,-447.38,6.36,-17.58,1.02,82.36,3.56,73.57,3.47,47.21,3.64
1624.09,64.65,3.46,-447.57,6.37,-17.56,1.02,82.2,3.56,73.42,3.47,47.09,3.64
1624.59,64.51,3.46,-447.76,6.37,-17.54,1.02,82.05,3.56,73.28,3.47,46.97,3.64
1625.09,64.37,3.46,-447.95,6.37,-17.52,1.02,81.89,3.56,73.13,3.47,46.85,3.64
1625.59,64.23,3.46,-448.14,6.38,-17.5,1.02,81.73,3.56,72.98,3.47,46.74,3.64
1626.09,64.1,3.46,-448.34,6.38,-17.48,1.02,81.57,3.56,72.83,3.47,46.62,3.64
1626.59,63.96,3.46,-448.53,6.38,-17.46,1.02,81.42,3.56,72.69,3.47,46.5,3.64
1627.09,63.82,3.46,-448.72,6.38,-17.44,1.02,81.26,3.56,72.54,3.47,46.38,3.64
1627.59,63.68,3.46,-448.91,6.39,-17.42,1.02,81.1,3.56,72.39,3.47,46.26,3.64
1628.09,63.54,3.46,-449.1,6.39,-17.4,1.02,80.94,3.56,72.24,3.47,46.14,3.64
1628.59,63.41,3.46,-449.29,6.39,-17.38,1.02,80.78,3.56,72.09,3.47,46.03,3.64
1629.09,63.27,3.46,-449.48,6.39,-17.36,1.02,80.63,3.56,71.95,3.47,45.91,3.64
1629.59,63.13,3.46,-449.68,6.4,-17.34,1.02,80.47,3.56,71.8,3.47,45.79,3.64
1630.09,62.99,3.46,-449.87,6.4,-17.32,1.02,80.31,3.56,71.65,3.47,45.67,3.64
1630.59,62.85,3.46,-450.06,6.4,-17.3,1.02,80.15,3.56,71.5,3.47,45.55,3.64
1631.09,62.71,3.46,-450.25,6.41,-17.28,1.02,79.99,3.56,71.35,3.47,45.43,3.64
1631.59,62.57,3.46,-450.45,6.41,-17.26,1.02,79.83,3.56,71.2,3.47,45.31,3.64
1632.09,62.43,3.46,-450.64,6.41,-17.24,1.02,79.67,3.56,71.05,3.47,45.19,3.64
1632.59,62.3,3.46,-450.83,6.41,-17.22,1.02,79.52,3.56,70.91,3.47,45.08,3.64
1633.09,62.16,3.46,-451.03,6.42,-17.2,1.02,79.36,3.56,70.76,3.47,44.96,3.64
1633.59,62.02,3.46,-451.22,6.42,-17.18,1.02,79.2,3.56,70.61,3.47,44.84,3.64
1634.09,61.88,3.46,-451.41,6.42,-17.16,1.02,79.04,3.56,70.46,3.47,44.72,3.64
1634.59,61.74,3.46,-451.61,6.43,-17.14,1.02,78.88,3.56,70.31,3.47,44.6,3.64
1635.09,61.6,3.46,-451.8,6.43,-17.12,1.02,78.72,3.56,70.16,3.47,44.48,3.64
1635.59,61.46,3.46,-452,6.43,-17.1,1.02,78.56,3.56,70.01,3.47,44.36,3.64
1636.09,61.32,3.46,-452.19,6.43,-17.08,1.02,78.4,3.56,69.86,3.47,44.24,3.64
1636.59,61.18,3.46,-452.39,6.44,-17.06,1.02,78.24,3.56,69.71,3.47,44.12,3.64
1637.09,61.04,3.46,-452.58,6.44,-17.04,1.02,78.08,3.56,69.56,3.47,44,3.64
1637.59,60.9,3.46,-452.78,6.44,-17.02,1.02,77.92,3.56,69.41,3.47,43.88,3.64
1638.09,60.76,3.46,-452.97,6.45,-17,1.02,77.76,3.56,69.26,3.47,43.76,3.64
1638.59,60.62,3.46,-453.17,6.45,-16.98,1.02,77.6,3.56,69.11,3.47,43.64,3.64
1639.09,60.48,3.46,-453.36,6.45,-16.96,1.02,77.44,3.56,68.96,3.47,43.52,3.64
1639.59,60.34,3.46,-453.56,6.45,-16.94,1.02,77.28,3.56,68.81,3.47,43.4,3.64
1640.09,60.2,3.46,-453.76,6.46,-16.92,1.02,77.12,3.56,68.66,3.47,43.28,3.64
1640.59,60.06,3.46,-453.95,6.46,-16.9,1.02,76.96,3.56,68.51,3.47,43.16,3.64
1641.09,59.92,3.46,-454.15,6.46,-16.88,1.02,76.8,3.56,68.36,3.47,43.04,3.64
1641.59,59.78,3.46,-454.35,6.46,-16.86,1.02,76.64,3.56,68.21,3.47,42.92,3.64
1642.09,59.64,3.46,-454.54,6.47,-16.84,1.02,76.48,3.56,68.06,3.47,42.8,3.64
1642.59,59.5,3.46,-454.74,6.47,-16.82,1.02,76.32,3.56,67.91,3.47,42.67,3.64
1643.09,59.36,3.46,-454.94,6.47,-16.8,1.02,76.16,3.56,67.76,3.47,42.55,3.64
1643.59,59.22,3.46,-455.13,6.48,-16.78,1.02,76,3.56,67.61,3.47,42.43,3.64
1644.09,59.07,3.46,-455.33,6.48,-16.76,1.02,75.84,3.56,67.46,3.47,42.31,3.64
1644.59,58.93,3.46,-455.53,6.48,-16.74,1.02,75.68,3.56,67.3,3.47,42.19,3.64
1645.09,58.79,3.46,-455.73,6.48,-16.72,1.02,75.51,3.56,67.15,3.47,42.07,3.64
1645.59,58.65,3.46,-455.93,6.49,-16.7,1.02,75.35,3.56,67,3.47,41.95,3.64
1646.09,58.51,3.46,-456.12,6.49,-16.68,1.02,75.19,3.56,66.85,3.47,41.83,3.64
1646.59,58.37,3.46,-456.32,6.49,-16.66,1.02,75.03,3.56,66.7,3.47,41.7,3.64
1647.09,58.23,3.46,-456.52,6.5,-16.64,1.02,74.87,3.56,66.55,3.47,41.58,3.64
1647.59,58.08,3.46,-456.72,6.5,-16.62,1.02,74.71,3.56,66.4,3.47,41.46,3.64
1648.09,57.94,3.46,-456.92,6.5,-16.6,1.02,74.54,3.56,66.24,3.47,41.34,3.64
1648.59,57.8,3.46,-457.12,6.5,-16.58,1.02,74.38,3.56,66.09,3.47,41.22,3.64
1649.09,57.66,3.46,-457.32,6.51,-16.56,1.02,74.22,3.56,65.94,3.47,41.09,3.64
1649.59,57.52,3.46,-457.52,6.51,-16.54,1.02,74.06,3.56,65.79,3.47,40.97,3.64
1650.09,57.37,3.46,-457.72,6.51,-16.52,1.02,73.9,3.56,65.63,3.47,40.85,3.64
1650.59,57.23,3.46,-457.92,6.52,-16.5,1.02,73.73,3.56,65.48,3.47,40.73,3.64
1651.09,57.09,3.46,-458.12,6.52,-16.48,1.02,73.57,3.56,65.33,3.47,40.61,3.64
1651.59,56.95,3.46,-458.32,6.52,-16.46,1.02,73.41,3.56,65.18,3.47,40.48,3.64
1652.09,56.8,3.46,-458.52,6.53,-16.44,1.02,73.25,3.56,65.02,3.47,40.36,3.64
1652.59,56.66,3.46,-458.72,6.53,-16.42,1.02,73.08,3.56,64.87,3.47,40.24,3.64
1653.09,56.52,3.46,-458.92,6.53,-16.4,1.02,72.92,3.56,64.72,3.47,40.11,3.64
1653.59,56.37,3.46,-459.12,6.53,-16.38,1.02,72.76,3.56,64.57,3.47,39.99,3.64
1654.09,56.23,3.46,-459.33,6.54,-16.36,1.02,72.6,3.56,64.41,3.47,39.87,3.64
1654.59,56.09,3.46,-459.53,6.54,-16.34,1.02,72.43,3.56,64.26,3.47,39.75,3.64
1655.09,55.95,3.46,-459.73,6.54,-16.32,1.02,72.27,3.56,64.11,3.47,39.62,3.64
1655.59,55.8,3.46,-459.93,6.55,-16.3,1.02,72.11,3.56,63.95,3.47,39.5,3.64
1656.09,55.66,3.46,-460.13,6.55,-16.28,1.02,71.94,3.56,63.8,3.47,39.38,3.64
1656.59,55.52,3.46,-460.34,6.55,-16.26,1.02,71.78,3.56,63.65,3.47,39.25,3.64
1657.09,55.37,3.46,-460.54,6.55,-16.24,1.02,71.61,3.56,63.49,3.47,39.13,3.64
1657.59,55.23,3.46,-460.74,6.56,-16.22,1.02,71.45,3.56,63.34,3.47,39,3.64
1658.09,55.08,3.46,-460.94,6.56,-16.2,1.02,71.29,3.56,63.19,3.47,38.88,3.64
1658.59,54.94,3.46,-461.15,6.56,-16.18,1.02,71.12,3.56,63.03,3.47,38.76,3.64
1659.09,54.8,3.46,-461.35,6.57,-16.16,1.02,70.96,3.56,62.88,3.47,38.63,3.64
1659.59,54.65,3.46,-461.55,6.57,-16.14,1.02,70.79,3.56,62.72,3.47,38.51,3.64
1660.09,54.51,3.46,-461.76,6.57,-16.12,1.02,70.63,3.56,62.57,3.47,38.39,3.64
1660.59,54.36,3.46,-461.96,6.57,-16.1,1.02,70.47,3.56,62.41,3.47,38.26,3.64
1661.09,54.22,3.46,-462.17,6.58,-16.08,1.02,70.3,3.56,62.26,3.47,38.14,3.64
1661.59,54.07,3.46,-462.37,6.58,-16.06,1.02,70.14,3.56,62.11,3.47,38.01,3.64
1662.09,53.93,3.46,-462.58,6.58,-16.04,1.02,69.97,3.56,61.95,3.47,37.89,3.64
1662.59,53.79,3.46,-462.78,6.59,-16.02,1.02,69.81,3.56,61.8,3.47,37.76,3.64
1663.09,53.64,3.46,-462.99,6.59,-16,1.02,69.64,3.56,61.64,3.47,37.64,3.64
1663.59,53.5,3.46,-463.19,6.59,-15.98,1.01,69.48,3.56,61.49,3.47,37.51,3.64
1664.09,53.35,3.46,-463.4,6.6,-15.96,1.01,69.31,3.56,61.33,3.47,37.39,3.64
1664.59,53.21,3.46,-463.6,6.6,-15.94,1.01,69.15,3.56,61.18,3.47,37.26,3.64
1665.09,53.06,3.46,-463.81,6.6,-15.92,1.01,68.98,3.56,61.02,3.47,37.14,3.64
1665.59,52.92,3.46,-464.01,6.6,-15.9,1.01,68.82,3.56,60.87,3.47,37.01,3.64
1666.09,52.77,3.46,-464.22,6.61,-15.88,1.01,68.65,3.56,60.71,3.47,36.89,3.64
1666.59,52.62,3.46,-464.43,6.61,-15.86,1.01,68.49,3.56,60.55,3.47,36.76,3.64
1667.09,52.48,3.46,-464.63,6.61,-15.84,1.01,68.32,3.56,60.4,3.47,36.64,3.64
1667.59,52.33,3.46,-464.84,6.62,-15.82,1.01,68.15,3.56,60.24,3.47,36.51,3.64
1668.09,52.19,3.46,-465.05,6.62,-15.8,1.01,67.99,3.56,60.09,3.47,36.39,3.64
1668.59,52.04,3.46,-465.25,6.62,-15.78,1.01,67.82,3.56,59.93,3.47,36.26,3.64
1669.09,51.9,3.46,-465.46,6.63,-15.76,1.01,67.66,3.56,59.78,3.47,36.13,3.64
1669.59,51.75,3.46,-465.67,6.63,-15.74,1.01,67.49,3.56,59.62,3.47,36.01,3.64
1670.09,51.6,3.46,-465.88,6.63,-15.72,1.01,67.32,3.56,59.46,3.47,35.88,3.64
1670.59,51.46,3.46,-466.08,6.63,-15.7,1.01,67.16,3.56,59.31,3.47,35.76,3.64
1671.09,51.31,3.46,-466.29,6.64,-15.68,1.01,66.99,3.56,59.15,3.47,35.63,3.64
1671.59,51.16,3.46,-466.5,6.64,-15.66,1.01,66.82,3.56,58.99,3.47,35.5,3.64
1672.09,51.02,3.46,-466.71,6.64,-15.64,1.01,66.66,3.56,58.84,3.47,35.38,3.64
1672.59,50.87,3.46,-466.92,6.65,-15.62,1.01,66.49,3.56,58.68,3.47,35.25,3.64
1673.09,50.72,3.45,-467.13,6.65,-15.6,1.01,66.32,3.56,58.52,3.47,35.12,3.64
1673.59,50.58,3.45,-467.34,6.65,-15.58,1.01,66.15,3.56,58.37,3.47,35,3.64
1674.09,50.43,3.45,-467.55,6.66,-15.56,1.01,65.99,3.56,58.21,3.47,34.87,3.64
1674.59,50.28,3.45,-467.76,6.66,-15.54,1.01,65.82,3.56,58.05,3.47,34.74,3.64
1675.09,50.13,3.45,-467.97,6.66,-15.52,1.01,65.65,3.56,57.89,3.47,34.62,3.64
1675.59,49.99,3.45,-468.18,6.66,-15.5,1.01,65.49,3.56,57.74,3.47,34.49,3.64
1676.09,49.84,3.45,-468.39,6.67,-15.48,1.01,65.32,3.56,57.58,3.47,34.36,3.64
1676.59,49.69,3.45,-468.6,6.67,-15.46,1.01,65.15,3.56,57.42,3.47,34.24,3.64
1677.09,49.54,3.45,-468.81,6.67,-15.44,1.01,64.98,3.56,57.26,3.47,34.11,3.64
1677.59,49.4,3.45,-469.02,6.68,-15.42,1.01,64.81,3.56,57.11,3.47,33.98,3.64
1678.09,49.25,3.45,-469.23,6.68,-15.4,1.01,64.65,3.56,56.95,3.47,33.85,3.64
1678.59,49.1,3.45,-469.44,6.68,-15.38,1.01,64.48,3.56,56.79,3.47,33.72,3.64
1679.09,48.95,3.45,-469.65,6.69,-15.36,1.01,64.31,3.56,56.63,3.47,33.6,3.64
1679.59,48.8,3.45,-469.86,6.69,-15.34,1.01,64.14,3.56,56.47,3.47,33.47,3.64
1680.09,48.66,3.45,-470.07,6.69,-15.32,1.01,63.97,3.56,56.31,3.47,33.34,3.64
1680.59,48.51,3.45,-470.29,6.7,-15.3,1.01,63.8,3.56,56.16,3.47,33.21,3.64
1681.09,48.36,3.45,-470.5,6.7,-15.27,1.01,63.63,3.56,56,3.47,33.08,3.64
1681.59,48.21,3.45,-470.71,6.7,-15.25,1.01,63.47,3.56,55.84,3.47,32.96,3.64
1682.09,48.06,3.45,-470.92,6.7,-15.23,1.01,63.3,3.56,55.68,3.47,32.83,3.64
1682.59,47.91,3.45,-471.14,6.71,-15.21,1.01,63.13,3.56,55.52,3.47,32.7,3.64
1683.09,47.76,3.45,-471.35,6.71,-15.19,1.01,62.96,3.56,55.36,3.47,32.57,3.64
1683.59,47.62,3.45,-471.56,6.71,-15.17,1.01,62.79,3.56,55.2,3.47,32.44,3.64
1684.09,47.47,3.45,-471.78,6.72,-15.15,1.01,62.62,3.56,55.04,3.47,32.31,3.64
1684.59,47.32,3.45,-471.99,6.72,-15.13,1.01,62.45,3.56,54.88,3.47,32.18,3.64
1685.09,47.17,3.45,-472.2,6.72,-15.11,1.01,62.28,3.56,54.72,3.47,32.06,3.64
1685.59,47.02,3.45,-472.42,6.73,-15.09,1.01,62.11,3.56,54.56,3.47,31.93,3.64
1686.09,46.87,3.45,-472.63,6.73,-15.07,1.01,61.94,3.56,54.4,3.47,31.8,3.64
1686.59,46.72,3.45,-472.85,6.73,-15.05,1.01,61.77,3.56,54.24,3.47,31.67,3.64
1687.09,46.57,3.45,-473.06,6.74,-15.03,1.01,61.6,3.56,54.08,3.47,31.54,3.64
1687.59,46.42,3.45,-473.27,6.74,-15.01,1.01,61.43,3.56,53.92,3.47,31.41,3.64
1688.09,46.27,3.45,-473.49,6.74,-14.99,1.01,61.26,3.56,53.76,3.47,31.28,3.64
1688.59,46.12,3.45,-473.71,6.74,-14.97,1.01,61.09,3.56,53.6,3.47,31.15,3.64
1689.09,45.97,3.45,-473.92,6.75,-14.95,1.01,60.92,3.56,53.44,3.47,31.02,3.64
1689.59,45.82,3.45,-474.14,6.75,-14.93,1.01,60.75,3.56,53.28,3.47,30.89,3.64
1690.09,45.67,3.45,-474.35,6.75,-14.91,1.01,60.58,3.56,53.12,3.47,30.76,3.64
1690.59,45.52,3.45,-474.57,6.76,-14.89,1.01,60.41,3.56,52.96,3.47,30.63,3.64
1691.09,45.37,3.45,-474.78,6.76,-14.87,1.01,60.23,3.56,52.8,3.47,30.5,3.64
1691.59,45.22,3.45,-475,6.76,-14.85,1.01,60.06,3.56,52.64,3.47,30.37,3.64
1692.09,45.06,3.45,-475.22,6.77,-14.83,1.01,59.89,3.56,52.48,3.47,30.24,3.64
1692.59,44.91,3.45,-475.43,6.77,-14.81,1.01,59.72,3.56,52.32,3.47,30.11,3.64
1693.09,44.76,3.45,-475.65,6.77,-14.79,1.01,59.55,3.56,52.16,3.47,29.98,3.64
1693.59,44.61,3.45,-475.87,6.78,-14.77,1.01,59.38,3.56,51.99,3.47,29.85,3.64
1694.09,44.46,3.45,-476.09,6.78,-14.75,1.01,59.21,3.56,51.83,3.47,29.71,3.64
1694.59,44.31,3.45,-476.3,6.78,-14.72,1.01,59.03,3.56,51.67,3.47,29.58,3.64
1695.09,44.16,3.45,-476.52,6.79,-14.7,1.01,58.86,3.56,51.51,3.47,29.45,3.64
1695.59,44.01,3.45,-476.74,6.79,-14.68,1.01,58.69,3.56,51.35,3.47,29.32,3.64
1696.09,43.85,3.45,-476.96,6.79,-14.66,1.01,58.52,3.56,51.19,3.47,29.19,3.64
1696.59,43.7,3.45,-477.18,6.79,-14.64,1.01,58.34,3.56,51.02,3.47,29.06,3.64
1697.09,43.55,3.45,-477.4,6.8,-14.62,1.01,58.17,3.56,50.86,3.47,28.93,3.64
1697.59,43.4,3.45,-477.61,6.8,-14.6,1.01,58,3.56,50.7,3.47,28.8,3.64
1698.09,43.25,3.45,-477.83,6.8,-14.58,1.01,57.83,3.56,50.54,3.47,28.66,3.64
1698.59,43.09,3.45,-478.05,6.81,-14.56,1.01,57.65,3.56,50.37,3.47,28.53,3.64
1699.09,42.94,3.45,-478.27,6.81,-14.54,1.01,57.48,3.56,50.21,3.47,28.4,3.64
1699.59,42.79,3.45,-478.49,6.81,-14.52,1.01,57.31,3.56,50.05,3.47,28.27,3.64
1700.09,42.64,3.45,-478.71,6.82,-14.5,1.01,57.13,3.56,49.88,3.47,28.14,3.64
1700.59,42.48,3.45,-478.93,6.82,-14.48,1.01,56.96,3.56,49.72,3.47,28,3.64
1701.09,42.33,3.45,-479.15,6.82,-14.46,1.01,56.79,3.56,49.56,3.47,27.87,3.64
1701.59,42.18,3.45,-479.37,6.83,-14.44,1.01,56.61,3.56,49.4,3.47,27.74,3.64
1702.09,42.02,3.45,-479.59,6.83,-14.42,1.01,56.44,3.56,49.23,3.47,27.61,3.64
1702.59,41.87,3.45,-479.82,6.83,-14.4,1.01,56.27,3.56,49.07,3.47,27.47,3.64
1703.09,41.72,3.45,-480.04,6.84,-14.38,1.01,56.09,3.56,48.9,3.47,27.34,3.64
1703.59,41.56,3.45,-480.26,6.84,-14.36,1.01,55.92,3.56,48.74,3.48,27.21,3.63
1704.09,41.41,3.45,-480.48,6.84,-14.34,1.01,55.74,3.56,48.58,3.48,27.07,3.63
1704.59,41.26,3.45,-480.7,6.85,-14.31,1.01,55.57,3.56,48.41,3.48,26.94,3.63
1705.09,41.1,3.45,-480.92,6.85,-14.29,1.01,55.4,3.56,48.25,3.48,26.81,3.63
1705.59,40.95,3.45,-481.15,6.85,-14.27,1.01,55.22,3.56,48.08,3.48,26.67,3.63
1706.09,40.79,3.45,-481.37,6.86,-14.25,1.01,55.05,3.56,47.92,3.48,26.54,3.63
1706.59,40.64,3.45,-481.59,6.86,-14.23,1.01,54.87,3.56,47.76,3.48,26.41,3.63
1707.09,40.49,3.45,-481.81,6.86,-14.21,1.01,54.7,3.57,47.59,3.48,26.27,3.63
1707.59,40.33,3.45,-482.04,6.86,-14.19,1.01,54.52,3.57,47.43,3.48,26.14,3.63
1708.09,40.18,3.45,-482.26,6.87,-14.17,1.01,54.35,3.57,47.26,3.48,26.01,3.63
1708.59,40.02,3.45,-482.48,6.87,-14.15,1.01,54.17,3.57,47.1,3.48,25.87,3.63
1709.09,39.87,3.45,-482.71,6.87,-14.13,1.01,54,3.57,46.93,3.48,25.74,3.63
1709.59,39.71,3.45,-482.93,6.88,-14.11,1.01,53.82,3.57,46.77,3.48,25.6,3.63
1710.09,39.56,3.45,-483.16,6.88,-14.09,1.01,53.65,3.57,46.6,3.48,25.47,3.63
1710.59,39.4,3.45,-483.38,6.88,-14.07,1.01,53.47,3.57,46.44,3.48,25.33,3.63
1711.09,39.25,3.45,-483.61,6.89,-14.05,1.01,53.29,3.57,46.27,3.48,25.2,3.63
1711.59,39.09,3.45,-483.83,6.89,-14.03,1.01,53.12,3.57,46.1,3.48,25.06,3.63
1712.09,38.94,3.45,-484.06,6.89,-14.01,1.01,52.94,3.57,45.94,3.48,24.93,3.63
1712.59,38.78,3.45,-484.28,6.9,-13.99,1.01,52.77,3.57,45.77,3.48,24.79,3.63
1713.09,38.62,3.45,-484.51,6.9,-13.96,1.01,52.59,3.57,45.61,3.48,24.66,3.63
1713.59,38.47,3.45,-484.73,6.9,-13.94,1.01,52.41,3.57,45.44,3.48,24.52,3.63
1714.09,38.31,3.45,-484.96,6.91,-13.92,1.01,52.24,3.57,45.27,3.48,24.39,3.63
1714.59,38.16,3.45,-485.18,6.91,-13.9,1.01,52.06,3.57,45.11,3.48,24.25,3.63
1715.09,38,3.45,-485.41,6.91,-13.88,1.01,51.88,3.57,44.94,3.48,24.12,3.63
1715.59,37.84,3.45,-485.64,6.92,-13.86,1.01,51.71,3.57,44.77,3.48,23.98,3.63
1716.09,37.69,3.45,-485.86,6.92,-13.84,1.01,51.53,3.57,44.61,3.48,23.85,3.63
1716.59,37.53,3.45,-486.09,6.92,-13.82,1.01,51.35,3.57,44.44,3.48,23.71,3.63
1717.09,37.37,3.45,-486.32,6.93,-13.8,1.01,51.17,3.57,44.27,3.48,23.58,3.63
1717.59,37.22,3.45,-486.54,6.93,-13.78,1.01,51,3.57,44.11,3.48,23.44,3.63
1718.09,37.06,3.45,-486.77,6.93,-13.76,1.01,50.82,3.57,43.94,3.48,23.3,3.63
1718.59,36.9,3.45,-487,6.94,-13.74,1.01,50.64,3.57,43.77,3.48,23.17,3.63
1719.09,36.75,3.45,-487.23,6.94,-13.72,1.01,50.46,3.57,43.6,3.48,23.03,3.63
1719.59,36.59,3.46,-487.46,6.94,-13.7,1.01,50.28,3.57,43.44,3.48,22.89,3.63
1720.09,36.43,3.46,-487.68,6.95,-13.67,1.01,50.11,3.57,43.27,3.48,22.76,3.63
1720.59,36.27,3.46,-487.91,6.95,-13.65,1.01,49.93,3.57,43.1,3.48,22.62,3.63
1721.09,36.12,3.46,-488.14,6.95,-13.63,1.01,49.75,3.57,42.93,3.48,22.48,3.63
1721.59,35.96,3.46,-488.37,6.96,-13.61,1.01,49.57,3.57,42.77,3.48,22.35,3.63
1722.09,35.8,3.46,-488.6,6.96,-13.59,1.01,49.39,3.57,42.6,3.48,22.21,3.63
1722.59,35.64,3.46,-488.83,6.96,-13.57,1.01,49.21,3.57,42.43,3.48,22.07,3.63
1723.09,35.48,3.46,-489.06,6.97,-13.55,1.01,49.04,3.57,42.26,3.48,21.93,3.63
1723.59,35.33,3.46,-489.29,6.97,-13.53,1.01,48.86,3.57,42.09,3.48,21.8,3.63
1724.09,35.17,3.46,-489.52,6.97,-13.51,1.01,48.68,3.57,41.92,3.48,21.66,3.63
1724.59,35.01,3.46,-489.75,6.98,-13.49,1.01,48.5,3.57,41.75,3.48,21.52,3.63
1725.09,34.85,3.46,-489.98,6.98,-13.47,1.01,48.32,3.57,41.58,3.48,21.38,3.63
1725.59,34.69,3.46,-490.21,6.98,-13.45,1.01,48.14,3.57,41.42,3.48,21.25,3.63
1726.09,34.53,3.46,-490.44,6.99,-13.43,1.01,47.96,3.57,41.25,3.48,21.11,3.63
1726.59,34.37,3.46,-490.67,6.99,-13.4,1.01,47.78,3.57,41.08,3.48,20.97,3.63
1727.09,34.22,3.46,-490.91,6.99,-13.38,1.01,47.6,3.57,40.91,3.48,20.83,3.63
1727.59,34.06,3.46,-491.14,7,-13.36,1.01,47.42,3.57,40.74,3.48,20.69,3.63
1728.09,33.9,3.46,-491.37,7,-13.34,1.01,47.24,3.57,40.57,3.48,20.55,3.63
1728.59,33.74,3.46,-491.6,7,-13.32,1.01,47.06,3.57,40.4,3.48,20.42,3.63
1729.09,33.58,3.46,-491.83,7.01,-13.3,1.01,46.88,3.57,40.23,3.48,20.28,3.63
1729.59,33.42,3.46,-492.07,7.01,-13.28,1.01,46.7,3.57,40.06,3.48,20.14,3.63
1730.09,33.26,3.46,-492.3,7.01,-13.26,1.01,46.52,3.57,39.89,3.48,20,3.63
1730.59,33.1,3.46,-492.53,7.02,-13.24,1.01,46.34,3.57,39.72,3.48,19.86,3.63
1731.09,32.94,3.46,-492.77,7.02,-13.22,1.01,46.16,3.57,39.55,3.48,19.72,3.63
1731.59,32.78,3.46,-493,7.02,-13.2,1.01,45.97,3.57,39.38,3.48,19.58,3.63
1732.09,32.62,3.46,-493.23,7.03,-13.18,1.01,45.79,3.57,39.21,3.48,19.44,3.63
1732.59,32.46,3.46,-493.47,7.03,-13.15,1.01,45.61,3.57,39.03,3.48,19.3,3.63
1733.09,32.3,3.46,-493.7,7.03,-13.13,1.01,45.43,3.57,38.86,3.48,19.16,3.63
1733.59,32.14,3.46,-493.94,7.04,-13.11,1.01,45.25,3.57,38.69,3.48,19.02,3.63
1734.09,31.97,3.46,-494.17,7.04,-13.09,1.01,45.07,3.57,38.52,3.48,18.88,3.63
1734.59,31.81,3.46,-494.4,7.04,-13.07,1.01,44.88,3.57,38.35,3.48,18.74,3.63
1735.09,31.65,3.46,-494.64,7.05,-13.05,1.01,44.7,3.57,38.18,3.48,18.6,3.63
1735.59,31.49,3.46,-494.87,7.05,-13.03,1.01,44.52,3.57,38.01,3.48,18.46,3.63
1736.09,31.33,3.46,-495.11,7.05,-13.01,1.01,44.34,3.57,37.83,3.48,18.32,3.63
1736.59,31.17,3.46,-495.35,7.06,-12.99,1.01,44.16,3.57,37.66,3.48,18.18,3.63
1737.09,31.01,3.46,-495.58,7.06,-12.97,1.01,43.97,3.57,37.49,3.48,18.04,3.63
1737.59,30.84,3.46,-495.82,7.06,-12.95,1.01,43.79,3.57,37.32,3.48,17.9,3.63
1738.09,30.68,3.46,-496.05,7.07,-12.93,1.01,43.61,3.57,37.15,3.48,17.76,3.63
1738.59,30.52,3.46,-496.29,7.07,-12.9,1.01,43.42,3.57,36.97,3.48,17.62,3.63
1739.09,30.36,3.46,-496.53,7.07,-12.88,1.01,43.24,3.57,36.8,3.48,17.48,3.63
1739.59,30.2,3.46,-496.76,7.08,-12.86,1.01,43.06,3.57,36.63,3.48,17.33,3.63
1740.09,30.03,3.46,-497,7.08,-12.84,1.01,42.88,3.57,36.45,3.48,17.19,3.63
1740.59,29.87,3.46,-497.24,7.08,-12.82,1.01,42.69,3.57,36.28,3.48,17.05,3.63
1741.09,29.71,3.46,-497.48,7.09,-12.8,1.01,42.51,3.57,36.11,3.48,16.91,3.63
1741.59,29.55,3.46,-497.71,7.09,-12.78,1.01,42.32,3.57,35.93,3.48,16.77,3.63
1742.09,29.38,3.46,-497.95,7.09,-12.76,1.01,42.14,3.57,35.76,3.48,16.63,3.63
1742.59,29.22,3.46,-498.19,7.1,-12.74,1.01,41.96,3.57,35.59,3.48,16.48,3.63
1743.09,29.06,3.46,-498.43,7.1,-12.72,1.01,41.77,3.57,35.41,3.48,16.34,3.63
1743.59,28.89,3.46,-498.67,7.1,-12.69,1.01,41.59,3.57,35.24,3.48,16.2,3.63
1744.09,28.73,3.46,-498.91,7.11,-12.67,1.01,41.4,3.57,35.07,3.48,16.06,3.63
1744.59,28.57,3.46,-499.15,7.11,-12.65,1.01,41.22,3.57,34.89,3.48,15.91,3.63
1745.09,28.4,3.46,-499.39,7.12,-12.63,1.01,41.03,3.57,34.72,3.48,15.77,3.63
1745.59,28.24,3.46,-499.63,7.12,-12.61,1.01,40.85,3.57,34.54,3.48,15.63,3.63
1746.09,28.07,3.46,-499.87,7.12,-12.59,1.01,40.66,3.57,34.37,3.48,15.49,3.63
1746.59,27.91,3.46,-500.11,7.13,-12.57,1.01,40.48,3.57,34.19,3.48,15.34,3.63
1747.09,27.75,3.46,-500.35,7.13,-12.55,1.01,40.29,3.57,34.02,3.48,15.2,3.63
