wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty,alpha(m=0),alpha(m=0)_uncertainty,alpha(m=1),alpha(m=1)_uncertainty,alpha(m=2),alpha(m=2)_uncertainty
723.63,6786.73,843.52,-5892.81,738.47,5564.04,843.49,1222.69,72.77,4004.71,424.9,12350.77,1685.43
723.65,5920.65,773.88,-5134.48,678.9,4701.89,773.85,1218.77,72.57,3569.71,390.35,10622.54,1546.02
723.75,3105.08,550.56,-2654.53,489.17,1905.7,550.52,1199.38,71.56,2152.23,279.92,5010.79,1098.75
723.85,1545.23,430.84,-1261.63,389.06,364.86,430.79,1180.37,70.59,1362.8,221.16,1910.08,858.73
723.95,540,356.98,-348.51,328.54,-621.72,356.92,1161.71,69.65,850.85,185.21,-81.72,710.49
724.05,-172.15,307.44,311.47,288.96,-1315.52,307.37,1143.37,68.74,485.61,161.27,-1487.67,610.95
724.15,-711.01,272.35,822.21,261.75,-1836.35,272.26,1125.33,67.86,207.16,144.44,-2547.36,540.37
724.25,-1139.27,246.54,1238.13,242.46,-2246.83,246.44,1107.56,67,-15.85,132.12,-3386.09,488.41
724.75,-2505.09,183.94,2668.18,202.49,-3527,183.81,1021.91,63.11,-741.59,102.3,-6032.1,362.3
725.25,-3389.13,165.84,3751.27,202.88,-4328.31,165.7,939.17,59.8,-1224.98,93.17,-7717.44,326.09
725.75,-4153.73,164.02,4998.27,235.75,-5008.92,163.88,855.18,57.06,-1649.28,91.49,-9162.65,322.9
726.25,-4925.44,170.84,4921.75,187.09,-5690.1,170.7,764.67,54.95,-2080.39,93.92,-10615.54,337.09
726.75,-5780.09,184.02,6838.43,265.09,-6442.12,183.9,662.03,53.72,-2559.03,99.63,-12222.2,363.98
727.25,-6797.16,203.5,8952.94,365.21,-7322.21,203.38,525.06,54.02,-3136.05,108.76,-14119.37,403.28
727.75,-8087.68,230.72,12928.35,617.54,-8395.67,230.62,307.99,58.08,-3889.84,122.52,-16483.35,457.67
728.25,-9880.52,269.37,36755.89,2777.21,-9708.25,269.28,-172.27,75.95,-5026.4,145.05,-19588.77,533.27
728.33,-10249.75,277.15,76351.78,6685.9,-9932.13,277.06,-317.62,82.64,-5283.69,150.44,-20181.89,548.01
728.41,-10660.18,285.58,-154291.75,16437.38,-10154.5,285.5,-505.68,91.77,-5582.93,156.89,-20814.68,563.66
728.49,-11116.98,294.87,-26343.9,3713.08,-10357.48,294.79,-759.5,104.72,-5938.24,165.03,-21474.45,580.29
728.57,-11649.9,305.39,-9458.03,2113.21,-10527.62,305.32,-1122.28,124,-6386.09,176.12,-22177.52,597.99
728.65,-12305.12,318.05,-2085.46,1497.24,-10619.5,317.97,-1685.62,154.97,-6995.37,193.16,-22924.61,616.85
728.73,-13201.82,335.6,2928.47,1187.69,-10518.17,335.53,-2683.65,211.32,-7942.74,224.72,-23719.99,636.99
728.76,-13661.46,345.16,4744.99,1116.73,-10370.24,345.09,-3291.22,246.07,-8476.34,245.1,-24031.7,644.9
728.77,-13839.91,349.04,5383.57,1098.07,-10297.4,348.98,-3542.51,260.51,-8691.21,253.78,-24137.32,647.59
728.78,-14034.91,353.41,6050.84,1082.11,-10208.9,353.35,-3826.02,276.82,-8930.46,263.73,-24243.81,650.29
728.79,-14249.78,358.4,6756.43,1069.12,-10101.4,358.33,-4148.37,295.4,-9199.08,275.24,-24351.18,653.02
728.8,-14488.82,364.17,7512.42,1059.49,-9970.64,364.1,-4518.18,316.76,-9503.5,288.68,-24459.46,655.77
728.81,-14757.69,370.96,8334.36,1053.81,-9810.94,370.89,-4946.75,341.54,-9852.22,304.54,-24568.64,658.55
728.82,-15064.04,379.1,9242.79,1052.95,-9614.7,379.04,-5449.34,370.65,-10256.69,323.48,-24678.74,661.35
728.83,-15418.37,389.07,10265.71,1058.21,-9371.41,389.01,-6046.96,405.31,-10732.66,346.41,-24789.77,664.18
728.84,-15835.59,401.58,11442.46,1071.52,-9066.16,401.52,-6769.42,447.26,-11302.51,374.64,-24901.75,667.03
728.85,-16337.57,417.71,12830.42,1095.89,-8677.12,417.65,-7660.45,499.05,-11999.01,410.08,-25014.69,669.9
728.86,-16957.74,439.18,14516.92,1136.06,-8170.86,439.13,-8786.88,564.59,-12872.31,455.65,-25128.59,672.8
728.95,12756.2,1525.86,-62322,3931.1,-38955.8,1525.84,51712,2970.3,32234.1,2234.6,-26199.59,700.13
728.96,2248.17,943.3,-35010.85,2391.99,-28572.11,943.28,30820.28,1750.58,16534.22,1324.66,-26323.95,703.3
728.97,-2177.72,714.13,-23506.61,1770.81,-24271.7,714.1,22093.98,1241.25,9958.13,947.55,-26449.42,706.51
728.98,-4636.49,597.65,-17117.93,1443.26,-21939.55,597.61,17303.07,961.71,6333.29,742.8,-26576.04,709.75
728.99,-6214.36,530.31,-13022.53,1244.8,-20489.46,530.27,14275.1,785.13,4030.37,615.25,-26703.82,713.02
729,-7322.32,488.22,-10152.49,1113.52,-19510.45,488.17,12188.13,663.49,2432.91,528.88,-26832.76,716.31
729.01,-8150.23,460.48,-8014.37,1021.09,-18812.67,460.43,10662.44,574.63,1256.11,467.04,-26962.9,719.64
729.02,-8797.92,441.52,-6348.66,952.87,-18296.33,441.47,9498.41,506.88,350.24,420.97,-27094.25,723
729.03,-9322.9,428.21,-5005.83,900.57,-17903.92,428.15,8581.02,453.54,-370.94,385.62,-27226.81,726.4
729.04,-9760.63,418.69,-3893.61,859.23,-17599.99,418.64,7839.37,410.45,-960.63,357.88,-27360.62,729.82
729.05,-10134.17,411.82,-2951.98,825.69,-17361.52,411.76,7227.34,374.94,-1453.41,335.71,-27495.69,733.28
729.06,-10459.18,406.84,-2140.17,797.87,-17172.86,406.78,6713.68,345.17,-1872.75,317.75,-27632.04,736.78
729.07,-10746.64,403.25,-1429.53,774.38,-17023.04,403.19,6276.4,319.85,-2235.12,303.02,-27769.68,740.3
729.08,-11004.49,400.71,-799.32,754.21,-16904.14,400.65,5899.64,298.07,-2552.43,290.83,-27908.63,743.87
729.09,-11238.64,398.97,-234.15,736.67,-16810.28,398.91,5571.64,279.14,-2833.5,280.66,-28048.92,747.46
729.1,-11453.54,397.86,277.64,721.22,-16737.03,397.8,5283.49,262.53,-3085.03,272.12,-28190.57,751.1
729.11,-11652.63,397.24,745.06,707.48,-16680.96,397.18,5028.33,247.85,-3312.15,264.92,-28333.59,754.76
729.19,-12910.91,402.12,3504.39,634.1,-16618.83,402.06,3707.93,172.45,-4601.49,235.18,-29529.74,785.48
729.27,-13904.65,414.88,5394.06,593.41,-16922.12,414.82,3017.47,133.76,-5443.59,228.02,-30826.77,818.84
729.35,-14823.07,431.18,6917.57,568.72,-17415.17,431.13,2592.1,110.47,-6115.49,229.34,-32238.24,855.21
729.43,-15738.54,450.04,8265.43,554.37,-18041.69,449.99,2303.14,95.06,-6717.7,234.88,-33780.23,895
729.51,-16689.17,471.26,9531.74,547.83,-18782.8,471.21,2093.63,84.2,-7297.77,243.07,-35471.97,938.71
729.59,-17701.11,494.96,10772.97,547.75,-19635.53,494.92,1934.42,76.2,-7883.34,253.31,-37336.64,986.94
730.09,-26970.24,728.07,20176.9,676.12,-28398.41,728.04,1428.17,53.08,-12771.04,365.99,-55368.65,1455.15
730.59,-52336.41,1386.04,42844.16,1216.07,-53551.93,1386.02,1215.52,44.94,-25560.45,693.76,-105888.34,2771.69
730.7,-65552.28,1730.31,54400.99,1510.27,-66735.74,1730.3,1183.47,43.81,-32184.4,865.72,-132288.02,3460.33
730.87,-106883.51,2808.17,90347.43,2438.73,-108023.74,2808.16,1140.23,42.33,-52871.64,1404.41,-214907.24,5616.17
730.89,-115394.05,3030.2,97734.35,2630.51,-116529.62,3030.19,1135.57,42.17,-57129.24,1515.4,-231923.68,6060.25
730.91,-125364.7,3290.34,106385.48,2855.3,-126495.69,3290.34,1130.99,42.01,-62116.85,1645.45,-251860.39,6580.55
730.93,-137206.65,3599.33,116656.95,3122.41,-138333.14,3599.33,1126.49,41.86,-68040.08,1799.91,-275539.79,7198.54
730.95,-151501.52,3972.35,129052.46,3444.98,-152623.58,3972.34,1122.06,41.71,-75189.73,1986.4,-304125.11,7944.57
730.97,-169099.78,4431.58,144308.55,3842.24,-170217.49,4431.58,1117.71,41.57,-83991.04,2215.99,-339317.28,8863.06
730.99,-191296.46,5010.84,163546.73,4343.45,-192409.89,5010.84,1113.43,41.42,-95091.51,2505.6,-383706.34,10021.6
731.01,-220165.2,5764.26,188562.87,4995.49,-221274.42,5764.25,1109.22,41.28,-109527.99,2882.28,-441439.62,11528.43
731.03,-259247.08,6784.24,222423.61,5878.4,-260352.15,6784.24,1105.07,41.15,-129071,3392.25,-519599.24,13568.42
731.05,-315127.48,8242.69,270832.07,7141.05,-316228.47,8242.69,1100.99,41.01,-157013.24,4121.45,-631355.95,16485.33
731.07,-401603.42,10499.72,345736.83,9095.3,-402700.41,10499.72,1096.98,40.88,-200253.22,5249.94,-804303.83,20999.4
731.22,382672.23,9971.43,-333364.28,8635.9,381603.49,9971.43,1068.75,39.95,191870.49,4985.8,764275.72,19942.82
731.24,303870.3,7914.69,-265107.07,6855.03,302805.09,7914.69,1065.21,39.83,152467.76,3957.45,606675.39,15829.34
731.26,252020.53,6561.44,-220191.28,5683.39,250958.8,6561.44,1061.73,39.72,126541.13,3280.84,502979.33,13122.81
731.28,215314.49,5603.45,-188390.54,4854.05,214256.2,5603.45,1058.29,39.61,108186.39,2801.87,429570.69,11206.83
731.3,187962.83,4889.62,-164691.08,4236.15,186907.93,4889.62,1054.9,39.5,94508.87,2444.97,374870.77,9779.16
731.32,166793.64,4337.16,-146345.97,3757.99,165742.08,4337.16,1051.56,39.39,83922.6,2168.76,332535.72,8674.23
731.34,149923.43,3896.91,-131724.04,3377,148875.17,3896.91,1048.26,39.28,75485.84,1948.66,298798.59,7793.72
731.36,136163.25,3537.84,-119795.64,3066.3,135118.25,3537.83,1045.01,39.17,68604.13,1769.14,271281.5,7075.56
731.38,124725.6,3239.38,-109878.76,2808.09,123683.8,3239.37,1041.8,39.07,62883.7,1619.93,248409.4,6478.63
731.4,115068.13,2987.39,-101503.71,2590.11,114029.5,2987.38,1038.63,38.97,58053.38,1493.95,229097.63,5974.64
731.42,106805.18,2771.79,-94336.5,2403.65,105769.68,2771.78,1035.5,38.87,53920.34,1386.17,212574.86,5543.43
731.44,99654.98,2585.24,-88133.11,2242.34,98622.57,2585.23,1032.41,38.77,50343.7,1292.92,198277.55,5170.32
731.64,59797.77,1545.64,-53511.72,1344.15,58794.22,1545.63,1003.55,37.84,30400.66,773.3,118592,3091.04
732.14,30086.19,771.72,-27567.75,677.41,29142.21,771.69,943.98,35.92,15515.08,386.72,59228.4,1542.99
732.64,20197.63,514.96,-18839.05,456.96,19300.79,514.91,896.84,34.38,10547.23,258.66,39498.41,1029.3
733.14,15245.58,386.88,-14418.29,347.06,14387.59,386.82,857.99,33.09,8051.78,194.89,29633.16,772.99
733.64,12266.33,310.16,-11729.56,281.13,11441.34,310.09,825,31.96,6545.66,156.77,23707.67,619.43
734.14,10273.54,259.1,-9912.71,237.12,9477.2,259.01,796.35,30.95,5534.95,131.45,19750.74,517.19
734.64,8844.74,222.69,-8597.97,205.61,8073.7,222.58,771.03,30.05,4807.89,113.42,16918.44,444.26
735.14,7768.68,195.42,-7600,181.93,7020.31,195.3,748.36,29.21,4258.52,99.95,14788.99,389.63
735.64,6927.99,174.26,-6816.6,163.54,6200.16,174.12,727.83,28.45,3827.91,89.51,13128.15,347.22
736.14,6252.19,157.36,-6195.34,149.26,5543.16,157.21,709.03,27.73,3480.61,81.18,11795.35,313.34
736.64,5696.3,143.56,-5566.25,133.61,5004.75,143.4,691.55,27.07,3193.93,74.4,10701.05,285.69
737.14,5230.78,132.1,-5175.7,125.15,4555.1,131.93,675.68,26.45,2953.23,68.76,9785.88,262.7
737.64,4834.44,122.43,-4800.88,116.68,4173.76,122.25,660.68,25.86,2747.56,64.01,9008.2,243.31
738.14,4492.56,114.18,-4472.48,109.28,3846,113.98,646.56,25.31,2569.56,59.96,8338.56,226.75
738.64,4194.24,107.05,-4183.62,102.82,3561.05,106.84,633.19,24.79,2413.72,56.46,7755.29,212.46
739.14,3931.25,100.85,-3927.58,97.13,3310.81,100.63,620.44,24.3,2275.84,53.42,7242.07,200.01
739.64,3697.29,95.42,-3698.95,92.09,3089.13,95.18,608.16,23.83,2152.72,50.75,6786.41,189.1
740.14,3487.39,90.62,-3493.46,87.6,2891.18,90.37,596.21,23.39,2041.8,48.4,6378.57,179.47
740.64,3297.59,86.36,-3307.76,83.58,2713.2,86.1,584.4,22.97,1941,46.31,6010.79,170.92
741.14,3124.61,82.57,-3139.28,79.96,2552.16,82.29,572.45,22.58,1848.53,44.44,5676.78,163.31
741.64,2965.61,79.18,-2986.24,76.7,2405.7,78.89,559.92,22.21,1762.76,42.78,5371.31,156.5
742.14,2817.87,76.15,-2847.81,73.75,2271.94,75.84,545.92,21.88,1681.9,41.3,5089.81,150.4
742.64,2678.08,73.43,-2725.1,71.1,2149.66,73.1,528.42,21.62,1603.25,39.98,4827.74,144.92
743.14,2539.79,71.03,-2625.43,68.8,2038.87,70.63,500.92,21.57,1520.35,38.89,4578.66,140.01
743.16,2534.08,70.94,-2622.24,68.72,2034.71,70.54,499.36,21.58,1516.72,38.85,4568.79,139.83
743.18,2528.33,70.85,-2619.14,68.64,2030.58,70.45,497.75,21.59,1513.04,38.82,4558.92,139.64
743.2,2522.55,70.77,-2616.14,68.56,2026.48,70.36,496.07,21.6,1509.31,38.78,4549.04,139.46
743.22,2516.74,70.68,-2613.24,68.48,2022.41,70.26,494.33,21.61,1505.53,38.75,4539.14,139.28
743.24,2510.88,70.59,-2610.44,68.41,2018.36,70.17,492.52,21.63,1501.7,38.72,4529.23,139.1
743.26,2504.97,70.51,-2607.77,68.33,2014.34,70.08,490.63,21.65,1497.8,38.69,4519.31,138.92
743.28,2499.01,70.42,-2605.22,68.26,2010.35,69.99,488.66,21.67,1493.83,38.66,4509.36,138.74
743.3,2492.99,70.34,-2602.8,68.19,2006.4,69.9,486.59,21.69,1489.79,38.63,4499.39,138.56
743.32,2486.92,70.26,-2600.52,68.12,2002.48,69.81,484.44,21.72,1485.68,38.6,4489.39,138.38
743.34,2480.77,70.18,-2598.4,68.06,1998.59,69.72,482.17,21.75,1481.47,38.57,4479.36,138.2
743.36,2474.54,70.1,-2596.44,67.99,1994.75,69.63,479.8,21.78,1477.17,38.55,4469.29,138.03
743.38,2468.23,70.02,-2594.66,67.93,1990.94,69.55,477.3,21.82,1472.77,38.53,4459.17,137.85
743.4,2461.83,69.94,-2593.08,67.88,1987.17,69.46,474.66,21.86,1468.25,38.51,4449,137.68
743.42,2455.33,69.87,-2591.71,67.82,1983.45,69.37,471.88,21.91,1463.6,38.5,4438.78,137.5
743.44,2448.7,69.79,-2590.58,67.77,1979.78,69.28,468.93,21.97,1458.81,38.48,4428.48,137.33
743.46,2441.95,69.72,-2589.7,67.73,1976.16,69.2,465.8,22.03,1453.87,38.47,4418.11,137.16
743.48,2435.06,69.65,-2589.1,67.69,1972.59,69.11,462.47,22.09,1448.76,38.47,4407.65,136.99
743.5,2428,69.58,-2588.81,67.66,1969.09,69.03,458.91,22.17,1443.46,38.46,4397.09,136.82
743.52,2420.77,69.51,-2588.87,67.63,1965.65,68.94,455.12,22.26,1437.94,38.47,4386.42,136.65
743.54,2413.33,69.45,-2589.32,67.61,1962.29,68.86,451.04,22.36,1432.19,38.48,4375.62,136.49
743.56,2405.66,69.39,-2590.19,67.6,1959.01,68.77,446.65,22.47,1426.16,38.49,4364.67,136.32
743.58,2397.73,69.33,-2591.55,67.6,1955.81,68.69,441.92,22.6,1419.82,38.51,4353.54,136.16
743.6,2389.5,69.28,-2593.45,67.61,1952.72,68.61,436.78,22.74,1413.14,38.55,4342.22,136
743.62,2380.93,69.23,-2595.98,67.63,1949.74,68.53,431.19,22.91,1406.06,38.59,4330.67,135.84
743.64,2371.97,69.19,-2599.23,67.67,1946.88,68.45,425.08,23.11,1398.53,38.64,4318.85,135.68
743.66,2362.55,69.15,-2603.29,67.74,1944.17,68.37,418.37,23.33,1390.46,38.72,4306.72,135.53
743.68,2352.59,69.13,-2608.31,67.82,1941.63,68.29,410.96,23.59,1381.77,38.81,4294.22,135.38
743.7,2342.01,69.11,-2614.45,67.94,1939.28,68.21,402.72,23.9,1372.36,38.92,4281.29,135.23
743.72,2330.68,69.11,-2621.92,68.1,1937.16,68.13,393.51,24.26,1362.09,39.06,4267.84,135.08
743.74,2318.45,69.12,-2630.97,68.3,1935.31,68.06,383.14,24.69,1350.8,39.24,4253.76,134.94
743.76,2305.14,69.15,-2641.92,68.57,1933.78,67.99,371.36,25.2,1338.25,39.46,4238.93,134.81
743.78,2290.5,69.21,-2655.21,68.92,1932.65,67.92,357.85,25.82,1324.17,39.75,4223.15,134.68
743.8,2274.2,69.31,-2671.41,69.37,1932.01,67.85,342.19,26.59,1308.19,40.11,4206.21,134.57
743.82,2255.79,69.46,-2691.27,69.97,1931.98,67.79,323.82,27.53,1289.81,40.58,4187.77,134.47
743.84,2234.67,69.67,-2715.87,70.76,1932.74,67.73,301.94,28.72,1268.31,41.2,4167.41,134.38
743.86,2209.96,69.99,-2746.73,71.83,1934.54,67.69,275.42,30.25,1242.69,42.02,4144.5,134.33
743.88,2180.35,70.45,-2786.1,73.32,1937.75,67.65,242.59,32.24,1211.47,43.14,4118.1,134.31
743.9,2143.82,71.14,-2837.47,75.44,1942.95,67.64,200.87,34.91,1172.35,44.72,4086.78,134.36
743.92,2097.1,72.21,-2906.53,78.57,1951.08,67.66,146.02,38.59,1121.56,47.03,4048.18,134.52
743.94,2034.42,73.96,-3003.26,83.43,1963.78,67.74,70.64,43.91,1052.53,50.56,3998.2,134.86
743.96,1944.67,77.01,-3146.91,91.45,1984.23,67.95,-39.56,52.02,952.56,56.29,3928.91,135.6
743.98,1803.35,82.94,-3379.91,105.98,2019.43,68.44,-216.08,65.51,793.64,66.47,3822.78,137.24
744,1543.59,96.58,-3818.07,136.39,2088.48,69.82,-544.88,91.42,499.35,87.34,3632.07,141.59
744.018,1000.92,131.8,-4747.46,206.77,2238.89,74.32,-1237.96,147.21,-118.52,134.7,3239.81,155.31
744.02,895.08,139.29,-4929.61,221.01,2268.61,75.42,-1373.54,158.2,-239.23,144.21,3163.69,158.59
744.022,771.87,148.16,-5141.84,237.7,2303.3,76.78,-1531.43,171.01,-379.78,155.34,3075.18,162.64
744.024,626.64,158.81,-5392.23,257.5,2344.28,78.49,-1717.65,186.14,-545.51,168.52,2970.92,167.67
744.026,452.85,171.77,-5692.07,281.35,2393.42,80.68,-1940.57,204.28,-743.86,184.37,2846.27,174.06
744.028,241.15,187.79,-6057.57,310.56,2453.39,83.54,-2212.24,226.4,-985.55,203.77,2694.54,182.3
744.03,-22.43,208.04,-6512.93,347.12,2528.19,87.36,-2550.61,253.99,-1286.52,228.02,2505.76,193.18
744.032,-359.67,234.29,-7095.88,394.12,2624.03,92.62,-2983.69,289.31,-1671.68,259.15,2264.36,207.94
744.034,-806.52,269.48,-7868.69,456.64,2751.19,100.13,-3557.71,336.18,-2182.11,300.53,1944.66,228.65
744.036,-1426.91,318.86,-8942.07,543.76,2927.93,111.34,-4354.84,401.29,-2890.88,358.13,1501.01,259.03
744.038,-2346.43,392.69,-10533.55,673.26,3190.13,129.16,-5536.56,497.87,-3941.5,443.71,843.7,306.43
744.039,-2995.29,445.07,-11656.83,764.81,3375.27,142.36,-6370.56,566.06,-4682.93,504.18,379.97,341.01
744.04,-3850.39,514.32,-13137.32,885.58,3619.32,160.28,-7469.72,655.94,-5660.05,583.93,-231.07,387.53
744.041,-5028.68,610.02,-15177.59,1052.16,3955.72,185.66,-8984.4,779.81,-7006.54,693.9,-1072.96,452.85
744.042,-6756.13,750.64,-18169.04,1296.55,4449.02,223.81,-11205.15,961.46,-8980.64,855.23,-2307.11,550.18
744.043,-9533.45,977.16,-22978.92,1689.73,5242.28,286.42,-14775.74,1253.55,-12154.59,1114.72,-4291.17,708.78
744.044,-14735.78,1402.08,-31989.03,2426.57,6728.41,405.67,-21464.19,1800.73,-18099.99,1600.97,-8007.38,1009.05
744.045,-28000.96,2486.7,-54964.41,4306.01,10518.2,713.36,-38519.16,3196.08,-33260.06,2841.14,-17482.76,1780.49
744.046,-132624.66,11046.1,-236177.4,19132.17,40410.43,3156.68,-173035.1,14201.88,-152829.88,12623.94,-92214.23,7891.04
744.047,57629.14,4520.84,93352.45,7829.72,-13948.06,1293.25,71577.2,5811.9,64603.17,5166.24,43681.09,3231.52
744.048,25312.41,1877.46,37378.81,3250.42,-4714.96,540.22,30027.37,2412.42,27669.89,2144.61,20597.45,1346.7
744.049,16848.97,1185.72,22720.29,2051.44,-2297.09,344.76,19146.07,1522.19,17997.52,1353.43,14551.88,855.87
744.05,12948.41,867.3,15964.89,1499.08,-1182.9,255.92,14131.31,1111.94,13539.86,988.91,11765.51,631.65
744.051,10704.18,684.39,12078.36,1181.45,-541.95,205.73,11246.13,875.93,10975.16,779.26,10162.23,504.16
744.052,9246.01,565.8,9553.31,975.21,-125.58,173.84,9371.59,722.61,9308.8,643.12,9120.42,422.52
744.053,8222.42,482.76,7780.99,830.56,166.61,152.03,8055.81,615.01,8139.11,547.61,8389.03,366.2
744.054,7464.31,421.44,6468.5,723.53,382.96,136.33,7081.36,535.34,7272.84,476.92,7847.27,325.29
744.055,6880.25,374.35,5457.44,641.16,549.58,124.61,6330.67,473.97,6605.46,422.51,7429.82,294.44
744.057,6039.21,306.94,4001.89,522.78,789.36,108.52,5249.85,385.64,5644.53,344.27,6828.57,251.5
744.059,5462.74,261.14,3004.58,441.88,953.56,98.25,4509.18,325.14,4985.96,290.77,6416.29,223.56
744.061,5042.91,228.15,2278.58,383.18,1072.99,91.29,3969.92,281.13,4506.41,251.92,6115.91,204.3
744.063,4723.48,203.34,1726.48,338.7,1163.75,86.36,3559.74,247.67,4141.61,222.45,5887.23,190.46
744.065,4472.26,184.09,1292.51,303.88,1235.01,82.76,3237.24,221.39,3854.75,199.36,5707.27,180.18
744.067,4269.48,168.78,942.44,275.93,1292.44,80.04,2977.04,200.2,3623.26,180.79,5561.92,172.35
744.069,4102.34,156.35,654.11,253.01,1339.68,77.95,2762.65,182.76,3432.5,165.56,5442.02,166.25
744.071,3962.19,146.1,412.53,233.92,1379.21,76.3,2582.97,168.17,3272.58,152.84,5341.4,161.41
744.073,3842.96,137.53,207.19,217.78,1412.77,74.98,2430.19,155.77,3136.58,142.08,5255.73,157.51
744.075,3740.29,130.28,30.52,203.98,1441.59,73.91,2298.7,145.11,3019.49,132.87,5181.88,154.32
744.077,3650.94,124.09,-123.08,192.06,1466.61,73.03,2184.33,135.86,2917.63,124.9,5117.55,151.69
744.097,3143.25,92.09,-990.81,127.09,1606.56,68.99,1536.69,83.87,2339.97,81.07,4749.81,139.44
744.117,2920.39,80.78,-1365.22,101.54,1665.14,67.76,1255.25,61.82,2087.82,63.49,4585.53,135.69
744.137,2793.98,75.55,-1572.61,88.76,1696.18,67.19,1097.8,49.86,1945.89,54.52,4490.16,134.02
744.157,2711.75,72.71,-1703.52,81.46,1714.61,66.87,997.14,42.5,1854.44,49.33,4426.36,133.09
744.177,2653.42,70.99,-1793.04,76.9,1726.22,66.65,927.2,37.59,1790.31,46.05,4379.64,132.48
744.197,2609.48,69.86,-1857.67,73.86,1733.73,66.48,875.75,34.15,1742.61,43.85,4343.21,132.05
744.217,2574.88,69.07,-1906.15,71.74,1738.59,66.35,836.29,31.63,1705.58,42.3,4313.47,131.71
744.237,2546.68,68.49,-1943.58,70.18,1741.63,66.23,805.05,29.73,1675.86,41.17,4288.31,131.42
744.257,2523.06,68.05,-1973.09,69.01,1743.38,66.13,779.68,28.26,1651.37,40.32,4266.44,131.18
744.277,2502.84,67.69,-1996.75,68.1,1744.16,66.03,758.67,27.1,1630.75,39.66,4247,130.96
744.297,2485.19,67.4,-2015.96,67.37,1744.22,65.94,740.97,26.17,1613.08,39.13,4229.42,130.75
744.317,2469.57,67.16,-2031.71,66.78,1743.72,65.85,725.84,25.42,1597.7,38.71,4213.29,130.56
744.337,2455.54,66.95,-2044.72,66.29,1742.78,65.77,712.76,24.79,1584.15,38.36,4198.31,130.38
744.357,2442.8,66.76,-2055.51,65.87,1741.47,65.69,701.33,24.27,1572.06,38.06,4184.27,130.21
744.377,2431.12,66.6,-2064.5,65.51,1739.88,65.61,691.25,23.83,1561.18,37.81,4171,130.04
744.397,2420.32,66.45,-2071.99,65.2,1738.04,65.53,682.28,23.46,1551.3,37.6,4158.36,129.88
744.417,2410.26,66.31,-2078.22,64.92,1736.01,65.45,674.26,23.14,1542.26,37.41,4146.27,129.72
744.437,2400.83,66.19,-2083.39,64.68,1733.81,65.38,667.03,22.86,1533.93,37.25,4134.64,129.57
744.457,2391.94,66.07,-2087.66,64.46,1731.46,65.3,660.47,22.61,1526.21,37.1,4123.4,129.41
744.477,2383.51,65.96,-2091.15,64.26,1729,65.23,654.51,22.4,1519.01,36.97,4112.51,129.26
744.497,2375.48,65.85,-2093.97,64.07,1726.43,65.16,649.04,22.21,1512.26,36.85,4101.91,129.11
744.517,2367.8,65.75,-2096.2,63.9,1723.78,65.08,644.02,22.04,1505.91,36.74,4091.58,128.97
744.537,2360.43,65.65,-2097.92,63.74,1721.04,65.01,639.39,21.89,1499.91,36.64,4081.48,128.82
744.557,2353.34,65.56,-2099.19,63.59,1718.24,64.94,635.1,21.76,1494.22,36.55,4071.58,128.68
744.577,2346.5,65.47,-2100.05,63.45,1715.38,64.87,631.11,21.63,1488.81,36.46,4061.88,128.54
744.597,2339.87,65.38,-2100.57,63.32,1712.47,64.8,627.4,21.52,1483.63,36.38,4052.34,128.4
744.617,2333.44,65.3,-2100.76,63.19,1709.51,64.73,623.93,21.42,1478.68,36.31,4042.95,128.26
744.637,2327.19,65.22,-2100.67,63.07,1706.52,64.66,620.67,21.33,1473.93,36.24,4033.7,128.12
744.657,2321.1,65.13,-2100.32,62.96,1703.49,64.59,617.61,21.24,1469.35,36.17,4024.58,127.98
744.677,2315.15,65.05,-2099.75,62.85,1700.42,64.53,614.73,21.17,1464.94,36.1,4015.58,127.84
744.697,2309.34,64.98,-2098.96,62.74,1697.34,64.46,612.01,21.09,1460.67,36.04,4006.68,127.71
744.717,2303.65,64.9,-2097.99,62.63,1694.22,64.39,609.43,21.03,1456.54,35.98,3997.88,127.57
744.737,2298.08,64.82,-2096.84,62.53,1691.09,64.32,606.99,20.96,1452.54,35.93,3989.17,127.44
744.757,2292.61,64.75,-2095.54,62.43,1687.93,64.26,604.68,20.9,1448.64,35.87,3980.54,127.3
744.777,2287.23,64.68,-2094.1,62.34,1684.76,64.19,602.47,20.85,1444.85,35.82,3972,127.17
744.797,2281.95,64.6,-2092.52,62.25,1681.58,64.13,600.37,20.8,1441.16,35.77,3963.53,127.04
744.817,2276.75,64.53,-2090.82,62.15,1678.38,64.06,598.37,20.75,1437.56,35.72,3955.12,126.91
744.837,2271.62,64.46,-2089.01,62.06,1675.17,64,596.45,20.7,1434.04,35.67,3946.79,126.78
744.857,2266.57,64.39,-2087.1,61.98,1671.95,63.93,594.62,20.66,1430.59,35.62,3938.51,126.65
744.877,2261.58,64.32,-2085.09,61.89,1668.72,63.87,592.86,20.62,1427.22,35.58,3930.3,126.52
744.897,2256.66,64.25,-2083,61.81,1665.48,63.8,591.17,20.58,1423.92,35.53,3922.14,126.39
744.917,2251.79,64.18,-2080.83,61.72,1662.24,63.74,589.55,20.54,1420.67,35.49,3914.03,126.26
