Li1,2p1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1353.54200,161.52,0.58,0.00,0.00
1353.56200,161.52,0.58,0.00,0.00
1353.58200,161.52,0.58,0.00,0.00
1353.60200,161.52,0.58,0.00,0.00
1353.62200,161.52,0.58,0.00,0.00
1353.64200,161.52,0.58,0.00,0.00
1353.66200,161.52,0.58,0.00,0.00
1353.68200,161.51,0.58,0.00,0.00
1353.70200,161.51,0.58,0.00,0.00
1353.72200,161.51,0.58,0.00,0.00
1353.74200,161.51,0.58,0.00,0.00
1353.76200,161.51,0.58,0.00,0.00
1353.78200,161.51,0.58,0.00,0.00
1353.80200,161.51,0.58,0.00,0.00
1353.82200,161.50,0.58,0.00,0.00
1353.84200,161.50,0.58,0.00,0.00
1353.86200,161.50,0.58,0.00,0.00
1353.88200,161.50,0.58,0.00,0.00
1353.90200,161.50,0.58,0.00,0.00
1353.92200,161.50,0.58,0.00,0.00
1353.94200,161.50,0.58,0.00,0.00
1353.96200,161.49,0.58,0.00,0.00
1353.98200,161.49,0.58,0.00,0.00
1354.00200,161.49,0.58,0.00,0.00
1354.02200,161.49,0.58,0.00,0.00
1354.04200,161.49,0.58,0.00,0.00
1354.06200,161.49,0.58,0.00,0.00
1354.08200,161.49,0.58,0.00,0.00
1354.10200,161.48,0.58,0.00,0.00
1354.12200,161.48,0.58,0.00,0.00
1354.14200,161.48,0.58,0.00,0.00
1354.16200,161.48,0.58,0.00,0.00
1354.18200,161.48,0.58,0.00,0.00
1354.20200,161.48,0.58,0.00,0.00
1354.22200,161.48,0.58,0.00,0.00
1354.24200,161.47,0.58,0.00,0.00
1354.26200,161.47,0.58,0.00,0.00
1354.28200,161.47,0.58,0.00,0.00
1354.30200,161.47,0.58,0.00,0.00
1354.32200,161.47,0.58,0.00,0.00
1354.34200,161.47,0.58,0.00,0.00
1354.36200,161.47,0.58,0.00,0.00
1354.38200,161.46,0.58,0.00,0.00
1354.40200,161.46,0.58,0.00,0.00
1354.42200,161.46,0.58,0.00,0.00
1354.44200,161.46,0.58,0.00,0.00
1354.46200,161.46,0.58,0.00,0.00
1354.48200,161.46,0.58,0.00,0.00
1354.50200,161.46,0.58,0.00,0.00
1354.52200,161.45,0.58,0.00,0.00
1354.54200,161.45,0.58,0.00,0.00
1354.56200,161.45,0.58,0.00,0.00
1354.58200,161.45,0.58,0.00,0.00
1354.60200,161.45,0.58,0.00,0.00
1354.62200,161.45,0.58,0.00,0.00
1354.64200,161.45,0.58,0.00,0.00
1354.66200,161.45,0.58,0.00,0.00
1354.68200,161.44,0.58,0.00,0.00
1354.70200,161.44,0.58,0.00,0.00
1354.72200,161.44,0.58,0.00,0.00
1354.74200,161.44,0.58,0.00,0.00
1354.76200,161.44,0.58,0.00,0.00
1354.78200,161.44,0.58,0.00,0.00
1354.80200,161.44,0.58,0.00,0.00
1354.82200,161.43,0.58,0.00,0.00
1354.84200,161.43,0.58,0.00,0.00
1354.86200,161.43,0.58,0.00,0.00
1354.88200,161.43,0.58,0.00,0.00
1354.90200,161.43,0.58,0.00,0.00
1354.92200,161.43,0.58,0.00,0.00
1354.94200,161.43,0.58,0.00,0.00
1354.96200,161.42,0.58,0.00,0.00
1354.98200,161.42,0.58,0.00,0.00
1355.00200,161.42,0.58,0.00,0.00
1355.02200,161.42,0.58,0.00,0.00
1355.04200,161.42,0.58,0.00,0.00
1355.06200,161.42,0.58,0.00,0.00
1355.08200,161.42,0.58,0.00,0.00
1355.10200,161.41,0.58,0.00,0.00
1355.12200,161.41,0.58,0.00,0.00
1355.14200,161.41,0.58,0.00,0.00
1355.16200,161.41,0.58,0.00,0.00
1355.18200,161.41,0.58,0.00,0.00
1355.20200,161.41,0.58,0.00,0.00
1355.22200,161.41,0.58,0.00,0.00
1355.24200,161.40,0.58,0.00,0.00
1355.26200,161.40,0.58,0.00,0.00
1355.28200,161.40,0.58,0.00,0.00
1355.30200,161.40,0.58,0.00,0.00
1355.32200,161.40,0.58,0.00,0.00
1355.34200,161.40,0.58,0.00,0.00
1355.36200,161.40,0.58,0.00,0.00
1355.38200,161.39,0.58,0.00,0.00
1355.40200,161.39,0.58,0.00,0.00
1355.42200,161.39,0.58,0.00,0.00
1355.44200,161.39,0.58,0.00,0.00
1355.46200,161.39,0.58,0.00,0.00
1355.48200,161.39,0.58,0.00,0.00
1355.50200,161.39,0.58,0.00,0.00
1355.52200,161.38,0.58,0.00,0.00
1355.54200,161.38,0.58,0.00,0.00
1355.56200,161.38,0.58,0.00,0.00
1355.58200,161.38,0.58,0.00,0.00
1355.60200,161.38,0.58,0.00,0.00
1355.62200,161.38,0.58,0.00,0.00
1355.64200,161.38,0.58,0.00,0.00
1355.66200,161.37,0.58,0.00,0.00
1355.68200,161.37,0.58,0.00,0.00
1355.70200,161.37,0.58,0.00,0.00
1355.72200,161.37,0.58,0.00,0.00
1355.74200,161.37,0.58,0.00,0.00
1355.76200,161.37,0.58,0.00,0.00
1355.78200,161.37,0.58,0.00,0.00
1355.80200,161.36,0.58,0.00,0.00
1355.82200,161.36,0.58,0.00,0.00
1355.84200,161.36,0.58,0.00,0.00
1355.86200,161.36,0.58,0.00,0.00
1355.88200,161.36,0.58,0.00,0.00
1355.90200,161.36,0.58,0.00,0.00
1355.92200,161.36,0.58,0.00,0.00
1355.94200,161.35,0.58,0.00,0.00
1355.96200,161.35,0.58,0.00,0.00
1355.98200,161.35,0.58,0.00,0.00
1356.00200,161.35,0.58,0.00,0.00
1356.02200,161.35,0.58,0.00,0.00
1356.04200,161.35,0.58,0.00,0.00
1356.06200,161.35,0.58,0.00,0.00
1356.08200,161.35,0.58,0.00,0.00
1356.10200,161.34,0.58,0.00,0.00
1356.12200,161.34,0.58,0.00,0.00
1356.14200,161.34,0.58,0.00,0.00
1356.16200,161.34,0.58,0.00,0.00
1356.18200,161.34,0.58,0.00,0.00
1356.20200,161.34,0.58,0.00,0.00
1356.22200,161.34,0.58,0.00,0.00
1356.24200,161.33,0.58,0.00,0.00
1356.26200,161.33,0.58,0.00,0.00
1356.28200,161.33,0.58,0.00,0.00
1356.30200,161.33,0.58,0.00,0.00
1356.32200,161.33,0.58,0.00,0.00
1356.34200,161.33,0.58,0.00,0.00
1356.36200,161.33,0.58,0.00,0.00
1356.38200,161.32,0.58,0.00,0.00
1356.40200,161.32,0.58,0.00,0.00
1356.42200,161.32,0.58,0.00,0.00
1356.44200,161.32,0.58,0.00,0.00
1356.46200,161.32,0.58,0.00,0.00
1356.48200,161.32,0.58,0.00,0.00
1356.50200,161.32,0.58,0.00,0.00
1356.52200,161.31,0.58,0.00,0.00
1356.54200,161.31,0.58,0.00,0.00
1356.56200,161.31,0.58,0.00,0.00
1356.58200,161.31,0.58,0.00,0.00
1356.60200,161.31,0.58,0.00,0.00
1356.62200,161.31,0.58,0.00,0.00
1356.64200,161.31,0.58,0.00,0.00
1356.66200,161.30,0.58,0.00,0.00
1356.68200,161.30,0.58,0.00,0.00
1356.70200,161.30,0.58,0.00,0.00
1356.72200,161.30,0.58,0.00,0.00
1356.74200,161.30,0.58,0.00,0.00
1356.76200,161.30,0.58,0.00,0.00
1356.78200,161.30,0.58,0.00,0.00
1356.80200,161.29,0.58,0.00,0.00
1356.82200,161.29,0.58,0.00,0.00
1356.84200,161.29,0.58,0.00,0.00
1356.86200,161.29,0.58,0.00,0.00
1356.88200,161.29,0.58,0.00,0.00
1356.90200,161.29,0.58,0.00,0.00
1356.92200,161.29,0.58,0.00,0.00
1356.94200,161.28,0.58,0.00,0.00
1356.96200,161.28,0.58,0.00,0.00
1356.98200,161.28,0.58,0.00,0.00
1357.00200,161.28,0.58,0.00,0.00
1357.02200,161.28,0.58,0.00,0.00
1357.04200,161.28,0.58,0.00,0.00
1357.06200,161.28,0.58,0.00,0.00
1357.08200,161.28,0.58,0.00,0.00
1357.10200,161.27,0.58,0.00,0.00
1357.12200,161.27,0.58,0.00,0.00
1357.14200,161.27,0.58,0.00,0.00
1357.16200,161.27,0.58,0.00,0.00
1357.18200,161.27,0.58,0.00,0.00
1357.20200,161.27,0.58,0.00,0.00
1357.22200,161.27,0.58,0.00,0.00
1357.24200,161.26,0.58,0.00,0.00
1357.26200,161.26,0.58,0.00,0.00
1357.28200,161.26,0.58,0.00,0.00
1357.30200,161.26,0.58,0.00,0.00
1357.32200,161.26,0.58,0.00,0.00
1357.34200,161.26,0.58,0.00,0.00
1357.36200,161.26,0.58,0.00,0.00
1357.38200,161.25,0.58,0.00,0.00
1357.40200,161.25,0.58,0.00,0.00
1357.42200,161.25,0.58,0.00,0.00
1357.44200,161.25,0.58,0.00,0.00
1357.46200,161.25,0.58,0.00,0.00
1357.48200,161.25,0.58,0.00,0.00
1357.50200,161.25,0.58,0.00,0.00
1357.52200,161.24,0.58,0.00,0.00
1357.54200,161.24,0.58,0.00,0.00
1357.56200,161.24,0.58,0.00,0.00
1357.58200,161.24,0.58,0.00,0.00
1357.60200,161.24,0.58,0.00,0.00
1357.62200,161.24,0.58,0.00,0.00
1357.64200,161.24,0.58,0.00,0.00
1357.66200,161.23,0.58,0.00,0.00
1357.68200,161.23,0.58,0.00,0.00
1357.70200,161.23,0.58,0.00,0.00
1357.72200,161.23,0.58,0.00,0.00
1357.74200,161.23,0.58,0.00,0.00
1357.76200,161.23,0.58,0.00,0.00
1357.78200,161.23,0.58,0.00,0.00
1357.80200,161.22,0.58,0.00,0.00
1357.82200,161.22,0.58,0.00,0.00
1357.84200,161.22,0.58,0.00,0.00
1357.86200,161.22,0.58,0.00,0.00
1357.88200,161.22,0.58,0.00,0.00
1357.90200,161.22,0.58,0.00,0.00
1357.92200,161.22,0.58,0.00,0.00
1357.94200,161.21,0.58,0.00,0.00
1357.96200,161.21,0.58,0.00,0.00
1357.98200,161.21,0.58,0.00,0.00
1358.00200,161.21,0.58,0.00,0.00
1358.02200,161.21,0.58,0.00,0.00
1358.04200,161.21,0.58,0.00,0.00
1358.06200,161.21,0.58,0.00,0.00
1358.08200,161.21,0.58,0.00,0.00
1358.10200,161.20,0.58,0.00,0.00
1358.12200,161.20,0.58,0.00,0.00
1358.14200,161.20,0.58,0.00,0.00
1358.16200,161.20,0.58,0.00,0.00
1358.18200,161.20,0.58,0.00,0.00
1358.20200,161.20,0.58,0.00,0.00
1358.22200,161.20,0.58,0.00,0.00
1358.24200,161.19,0.58,0.00,0.00
1358.26200,161.19,0.58,0.00,0.00
1358.28200,161.19,0.58,0.00,0.00
1358.30200,161.19,0.58,0.00,0.00
1358.32200,161.19,0.58,0.00,0.00
1358.34200,161.19,0.58,0.00,0.00
1358.36200,161.19,0.58,0.00,0.00
1358.38200,161.18,0.58,0.00,0.00
1358.40200,161.18,0.58,0.00,0.00
1358.42200,161.18,0.58,0.00,0.00
1358.44200,161.18,0.58,0.00,0.00
1358.46200,161.18,0.58,0.00,0.00
1358.48200,161.18,0.58,0.00,0.00
1358.50200,161.18,0.58,0.00,0.00
1358.52200,161.17,0.58,0.00,0.00
1358.54200,161.17,0.58,0.00,0.00
1358.56200,161.17,0.58,0.00,0.00
1358.58200,161.17,0.58,0.00,0.00
1358.60200,161.17,0.58,0.00,0.00
1358.62200,161.17,0.58,0.00,0.00
1358.64200,161.17,0.58,0.00,0.00
1358.66200,161.16,0.58,0.00,0.00
1358.68200,161.16,0.58,0.00,0.00
1358.70200,161.16,0.58,0.00,0.00
1358.72200,161.16,0.58,0.00,0.00
1358.74200,161.16,0.58,0.00,0.00
1358.76200,161.16,0.58,0.00,0.00
1358.78200,161.16,0.58,0.00,0.00
1358.80200,161.16,0.58,0.00,0.00
1358.82200,161.15,0.58,0.00,0.00
1358.84200,161.15,0.58,0.00,0.00
1358.86200,161.15,0.58,0.00,0.00
1358.88200,161.15,0.58,0.00,0.00
1358.90200,161.15,0.58,0.00,0.00
1358.92200,161.15,0.58,0.00,0.00
1358.94200,161.15,0.58,0.00,0.00
1358.96200,161.14,0.58,0.00,0.00
1358.98200,161.14,0.58,0.00,0.00
1359.00200,161.14,0.58,0.00,0.00
1359.02200,161.14,0.58,0.00,0.00
1359.04200,161.14,0.58,0.00,0.00
1359.06200,161.14,0.58,0.00,0.00
1359.08200,161.14,0.58,0.00,0.00
1359.10200,161.13,0.58,0.00,0.00
1359.12200,161.13,0.58,0.00,0.00
1359.14200,161.13,0.58,0.00,0.00
1359.16200,161.13,0.58,0.00,0.00
1359.18200,161.13,0.58,0.00,0.00
1359.20200,161.13,0.58,0.00,0.00
1359.22200,161.13,0.58,0.00,0.00
1359.24200,161.12,0.58,0.00,0.00
1359.26200,161.12,0.58,0.00,0.00
1359.28200,161.12,0.58,0.00,0.00
1359.30200,161.12,0.58,0.00,0.00
1359.32200,161.12,0.58,0.00,0.00
1359.34200,161.12,0.58,0.00,0.00
1359.36200,161.12,0.58,0.00,0.00
1359.38200,161.11,0.58,0.00,0.00
1359.40200,161.11,0.58,0.00,0.00
1359.42200,161.11,0.58,0.00,0.00
1359.44200,161.11,0.58,0.00,0.00
1359.46200,161.11,0.58,0.00,0.00
1359.48200,161.11,0.58,0.00,0.00
1359.50200,161.11,0.58,0.00,0.00
1359.52200,161.11,0.58,0.00,0.00
1359.54200,161.10,0.58,0.00,0.00
1359.56200,161.10,0.58,0.00,0.00
1359.58200,161.10,0.58,0.00,0.00
1359.60200,161.10,0.58,0.00,0.00
1359.62200,161.10,0.58,0.00,0.00
1359.64200,161.10,0.58,0.00,0.00
1359.66200,161.10,0.58,0.00,0.00
1359.68200,161.09,0.58,0.00,0.00
1359.70200,161.09,0.58,0.00,0.00
1359.72200,161.09,0.58,0.00,0.00
1359.74200,161.09,0.58,0.00,0.00
1359.76200,161.09,0.58,0.00,0.00
1359.78200,161.09,0.58,0.00,0.00
1359.80200,161.09,0.58,0.00,0.00
1359.82200,161.08,0.58,0.00,0.00
1359.84200,161.08,0.58,0.00,0.00
1359.86200,161.08,0.58,0.00,0.00
1359.88200,161.08,0.58,0.00,0.00
1359.90200,161.08,0.58,0.00,0.00
1359.92200,161.08,0.58,0.00,0.00
1359.94200,161.08,0.58,0.00,0.00
1359.96200,161.07,0.58,0.00,0.00
1359.98200,161.07,0.58,0.00,0.00
1360.00200,161.07,0.58,0.00,0.00
1360.02200,161.07,0.58,0.00,0.00
1360.04200,161.07,0.58,0.00,0.00
1360.06200,161.07,0.58,0.00,0.00
1360.08200,161.07,0.58,0.00,0.00
1360.10200,161.06,0.58,0.00,0.00
1360.12200,161.06,0.58,0.00,0.00
1360.14200,161.06,0.58,0.00,0.00
1360.16200,161.06,0.58,0.00,0.00
1360.18200,161.06,0.58,0.00,0.00
1360.20200,161.06,0.58,0.00,0.00
1360.22200,161.06,0.58,0.00,0.00
1360.24200,161.06,0.58,0.00,0.00
1360.26200,161.05,0.58,0.00,0.00
1360.28200,161.05,0.58,0.00,0.00
1360.30200,161.05,0.58,0.00,0.00
1360.32200,161.05,0.58,0.00,0.00
1360.34200,161.05,0.58,0.00,0.00
1360.36200,161.05,0.58,0.00,0.00
1360.38200,161.05,0.58,0.00,0.00
1360.40200,161.04,0.58,0.00,0.00
1360.42200,161.04,0.58,0.00,0.00
1360.44200,161.04,0.58,0.00,0.00
1360.46200,161.04,0.58,0.00,0.00
1360.48200,161.04,0.58,0.00,0.00
1360.50200,161.04,0.58,0.00,0.00
1360.52200,161.04,0.58,0.00,0.00
1360.54200,161.03,0.58,0.00,0.00
1360.56200,161.03,0.58,0.00,0.00
1360.58200,161.03,0.58,0.00,0.00
1360.60200,161.03,0.58,0.00,0.00
1360.62200,161.03,0.58,0.00,0.00
1360.64200,161.03,0.58,0.00,0.00
1360.66200,161.03,0.58,0.00,0.00
1360.68200,161.02,0.58,0.00,0.00
1360.70200,161.02,0.58,0.00,0.00
1360.72200,161.02,0.58,0.00,0.00
1360.74200,161.02,0.58,0.00,0.00
1360.76200,161.02,0.58,0.00,0.00
1360.78200,161.02,0.58,0.00,0.00
1360.80200,161.02,0.58,0.00,0.00
1360.82200,161.02,0.58,0.00,0.00
1360.84200,161.01,0.58,0.00,0.00
1360.86200,161.01,0.58,0.00,0.00
1360.88200,161.01,0.58,0.00,0.00
1360.90200,161.01,0.58,0.00,0.00
1360.92200,161.01,0.58,0.00,0.00
1360.94200,161.01,0.58,0.00,0.00
1360.96200,161.01,0.58,0.00,0.00
1360.98200,161.00,0.58,0.00,0.00
1361.00200,161.00,0.58,0.00,0.00
1361.02200,161.00,0.58,0.00,0.00
1361.04200,161.00,0.58,0.00,0.00
1361.06200,161.00,0.58,0.00,0.00
1361.08200,161.00,0.58,0.00,0.00
1361.10200,161.00,0.58,0.00,0.00
1361.12200,160.99,0.58,0.00,0.00
1361.14200,160.99,0.58,0.00,0.00
1361.16200,160.99,0.58,0.00,0.00
1361.18200,160.99,0.58,0.00,0.00
1361.20200,160.99,0.58,0.00,0.00
1361.22200,160.99,0.58,0.00,0.00
1361.24200,160.99,0.58,0.00,0.00
1361.26200,160.98,0.58,0.00,0.00
1361.28200,160.98,0.58,0.00,0.00
1361.30200,160.98,0.58,0.00,0.00
1361.32200,160.98,0.58,0.00,0.00
1361.34200,160.98,0.58,0.00,0.00
1361.36200,160.98,0.58,0.00,0.00
1361.38200,160.98,0.58,0.00,0.00
1361.40200,160.97,0.58,0.00,0.00
1361.42200,160.97,0.58,0.00,0.00
1361.44200,160.97,0.58,0.00,0.00
1361.46200,160.97,0.58,0.00,0.00
1361.48200,160.97,0.58,0.00,0.00
1361.50200,160.97,0.58,0.00,0.00
1361.52200,160.97,0.58,0.00,0.00
1361.54200,160.97,0.58,0.00,0.00
1361.56200,160.96,0.58,0.00,0.00
1361.58200,160.96,0.58,0.00,0.00
1361.60200,160.96,0.58,0.00,0.00
1361.62200,160.96,0.58,0.00,0.00
1361.64200,160.96,0.58,0.00,0.00
1361.66200,160.96,0.58,0.00,0.00
1361.68200,160.96,0.58,0.00,0.00
1361.70200,160.95,0.58,0.00,0.00
1361.72200,160.95,0.58,0.00,0.00
1361.74200,160.95,0.58,0.00,0.00
1361.76200,160.95,0.58,0.00,0.00
1361.78200,160.95,0.58,0.00,0.00
1361.80200,160.95,0.58,0.00,0.00
1361.82200,160.95,0.58,0.00,0.00
1361.84200,160.94,0.58,0.00,0.00
1361.86200,160.94,0.58,0.00,0.00
1361.88200,160.94,0.58,0.00,0.00
1361.90200,160.94,0.58,0.00,0.00
1361.92200,160.94,0.58,0.00,0.00
1361.94200,160.94,0.58,0.00,0.00
1361.96200,160.94,0.58,0.00,0.00
1361.98200,160.94,0.58,0.00,0.00
1362.00200,160.93,0.58,0.00,0.00
1362.02200,160.93,0.58,0.00,0.00
1362.04200,160.93,0.58,0.00,0.00
1362.06200,160.93,0.58,0.00,0.00
1362.08200,160.93,0.58,0.00,0.00
1362.10200,160.93,0.58,0.00,0.00
1362.12200,160.93,0.58,0.00,0.00
1362.14200,160.92,0.58,0.00,0.00
1362.16200,160.92,0.58,0.00,0.00
1362.18200,160.92,0.58,0.00,0.00
1362.20200,160.92,0.58,0.00,0.00
1362.22200,160.92,0.58,0.00,0.00
1362.24200,160.92,0.58,0.00,0.00
1362.26200,160.92,0.58,0.00,0.00
1362.28200,160.91,0.58,0.00,0.00
1362.30200,160.91,0.58,0.00,0.00
1362.32200,160.91,0.58,0.00,0.00
1362.34200,160.91,0.58,0.00,0.00
1362.36200,160.91,0.58,0.00,0.00
1362.38200,160.91,0.58,0.00,0.00
1362.40200,160.91,0.58,0.00,0.00
1362.42200,160.90,0.58,0.00,0.00
1362.44200,160.90,0.58,0.00,0.00
1362.46200,160.90,0.58,0.00,0.00
1362.48200,160.90,0.58,0.00,0.00
1362.50200,160.90,0.58,0.00,0.00
1362.52200,160.90,0.58,0.00,0.00
1362.54200,160.90,0.58,0.00,0.00
1362.56200,160.90,0.58,0.00,0.00
1362.58200,160.89,0.58,0.00,0.00
1362.60200,160.89,0.58,0.00,0.00
1362.62200,160.89,0.58,0.00,0.00
1362.64200,160.89,0.58,0.00,0.00
1362.66200,160.89,0.58,0.00,0.00
1362.68200,160.89,0.58,0.00,0.00
1362.70200,160.89,0.58,0.00,0.00
1362.72200,160.88,0.58,0.00,0.00
1362.74200,160.88,0.58,0.00,0.00
1362.76200,160.88,0.58,0.00,0.00
1362.78200,160.88,0.58,0.00,0.00
1362.80200,160.88,0.58,0.00,0.00
1362.82200,160.88,0.58,0.00,0.00
1362.84200,160.88,0.58,0.00,0.00
1362.86200,160.87,0.58,0.00,0.00
1362.88200,160.87,0.58,0.00,0.00
1362.90200,160.87,0.58,0.00,0.00
1362.92200,160.87,0.58,0.00,0.00
1362.94200,160.87,0.58,0.00,0.00
1362.96200,160.87,0.58,0.00,0.00
1362.98200,160.87,0.58,0.00,0.00
1363.00200,160.86,0.58,0.00,0.00
1363.02200,160.86,0.58,0.00,0.00
1363.04200,160.86,0.58,0.00,0.00
1363.06200,160.86,0.58,0.00,0.00
1363.08200,160.86,0.58,0.00,0.00
1363.10200,160.86,0.58,0.00,0.00
1363.12200,160.86,0.58,0.00,0.00
1363.14200,160.86,0.58,0.00,0.00
1363.16200,160.85,0.58,0.00,0.00
1363.18200,160.85,0.58,0.00,0.00
1363.20200,160.85,0.58,0.00,0.00
1363.22200,160.85,0.58,0.00,0.00
1363.24200,160.85,0.58,0.00,0.00
1363.26200,160.85,0.58,0.00,0.00
1363.28200,160.85,0.58,0.00,0.00
1363.30200,160.84,0.58,0.00,0.00
1363.32200,160.84,0.58,0.00,0.00
1363.34200,160.84,0.58,0.00,0.00
1363.36200,160.84,0.58,0.00,0.00
1363.38200,160.84,0.58,0.00,0.00
1363.40200,160.84,0.58,0.00,0.00
1363.42200,160.84,0.58,0.00,0.00
1363.44200,160.83,0.58,0.00,0.00
1363.46200,160.83,0.58,0.00,0.00
1363.48200,160.83,0.58,0.00,0.00
1363.50200,160.83,0.58,0.00,0.00
1363.52200,160.83,0.58,0.00,0.00
1363.54200,160.83,0.58,0.00,0.00
1363.56200,160.83,0.58,0.00,0.00
1363.58200,160.83,0.58,0.00,0.00
1363.60200,160.82,0.58,0.00,0.00
1363.62200,160.82,0.58,0.00,0.00
1363.64200,160.82,0.58,0.00,0.00
1363.66200,160.82,0.58,0.00,0.00
1363.68200,160.82,0.58,0.00,0.00
1363.70200,160.82,0.58,0.00,0.00
1363.72200,160.82,0.58,0.00,0.00
1363.74200,160.81,0.58,0.00,0.00
1363.76200,160.81,0.58,0.00,0.00
1363.78200,160.81,0.58,0.00,0.00
1363.80200,160.81,0.58,0.00,0.00
1363.82200,160.81,0.58,0.00,0.00
1363.84200,160.81,0.58,0.00,0.00
1363.86200,160.81,0.58,0.00,0.00
1363.88200,160.80,0.58,0.00,0.00
1363.90200,160.80,0.58,0.00,0.00
1363.92200,160.80,0.58,0.00,0.00
1363.94200,160.80,0.58,0.00,0.00
1363.96200,160.80,0.58,0.00,0.00
1363.98200,160.80,0.58,0.00,0.00
1364.00200,160.80,0.58,0.00,0.00
1364.02200,160.80,0.58,0.00,0.00
1364.04200,160.79,0.58,0.00,0.00
1364.06200,160.79,0.58,0.00,0.00
1364.08200,160.79,0.58,0.00,0.00
1364.10200,160.79,0.58,0.00,0.00
1364.12200,160.79,0.58,0.00,0.00
1364.14200,160.79,0.58,0.00,0.00
1364.16200,160.79,0.58,0.00,0.00
1364.18200,160.78,0.58,0.00,0.00
1364.20200,160.78,0.58,0.00,0.00
1364.22200,160.78,0.58,0.00,0.00
1364.24200,160.78,0.58,0.00,0.00
1364.26200,160.78,0.58,0.00,0.00
1364.28200,160.78,0.58,0.00,0.00
1364.30200,160.78,0.58,0.00,0.00
1364.32200,160.77,0.58,0.00,0.00
1364.34200,160.77,0.58,0.00,0.00
1364.36200,160.77,0.58,0.00,0.00
1364.38200,160.77,0.58,0.00,0.00
1364.40200,160.77,0.58,0.00,0.00
1364.42200,160.77,0.58,0.00,0.00
1364.44200,160.77,0.58,0.00,0.00
1364.46200,160.77,0.58,0.00,0.00
1364.48200,160.76,0.58,0.00,0.00
1364.50200,160.76,0.58,0.00,0.00
1364.52200,160.76,0.58,0.00,0.00
1364.54200,160.76,0.58,0.00,0.00
1364.56200,160.76,0.58,0.00,0.00
1364.58200,160.76,0.58,0.00,0.00
1364.60200,160.76,0.58,0.00,0.00
1364.62200,160.75,0.58,0.00,0.00
1364.64200,160.75,0.58,0.00,0.00
1364.66200,160.75,0.58,0.00,0.00
1364.68200,160.75,0.58,0.00,0.00
1364.70200,160.75,0.58,0.00,0.00
1364.72200,160.75,0.58,0.00,0.00
1364.74200,160.75,0.58,0.00,0.00
1364.76200,160.74,0.58,0.00,0.00
1364.78200,160.74,0.58,0.00,0.00
1364.80200,160.74,0.58,0.00,0.00
1364.82200,160.74,0.58,0.00,0.00
1364.84200,160.74,0.58,0.00,0.00
1364.86200,160.74,0.58,0.00,0.00
1364.88200,160.74,0.58,0.00,0.00
1364.90200,160.74,0.58,0.00,0.00
1364.92200,160.73,0.58,0.00,0.00
1364.94200,160.73,0.58,0.00,0.00
1364.96200,160.73,0.58,0.00,0.00
1364.98200,160.73,0.58,0.00,0.00
1365.00200,160.73,0.58,0.00,0.00
1365.02200,160.73,0.58,0.00,0.00
1365.04200,160.73,0.58,0.00,0.00
1365.06200,160.72,0.58,0.00,0.00
1365.08200,160.72,0.58,0.00,0.00
1365.10200,160.72,0.58,0.00,0.00
1365.12200,160.72,0.58,0.00,0.00
1365.14200,160.72,0.58,0.00,0.00
1365.16200,160.72,0.58,0.00,0.00
1365.18200,160.72,0.58,0.00,0.00
1365.20200,160.71,0.58,0.00,0.00
1365.22200,160.71,0.58,0.00,0.00
1365.24200,160.71,0.58,0.00,0.00
1365.26200,160.71,0.58,0.00,0.00
1365.28200,160.71,0.58,0.00,0.00
1365.30200,160.71,0.58,0.00,0.00
1365.32200,160.71,0.58,0.00,0.00
1365.34200,160.71,0.58,0.00,0.00
1365.36200,160.70,0.58,0.00,0.00
1365.38200,160.70,0.58,0.00,0.00
1365.40200,160.70,0.58,0.00,0.00
1365.42200,160.70,0.58,0.00,0.00
1365.44200,160.70,0.58,0.00,0.00
1365.46200,160.70,0.58,0.00,0.00
1365.48200,160.70,0.58,0.00,0.00
1365.50200,160.69,0.58,0.00,0.00
1365.52200,160.69,0.58,0.00,0.00
1365.54200,160.69,0.58,0.00,0.00
1365.56200,160.69,0.58,0.00,0.00
1365.58200,160.69,0.58,0.00,0.00
1365.60200,160.69,0.58,0.00,0.00
1365.62200,160.69,0.58,0.00,0.00
1365.64200,160.68,0.58,0.00,0.00
1365.66200,160.68,0.58,0.00,0.00
1365.68200,160.68,0.58,0.00,0.00
1365.70200,160.68,0.58,0.00,0.00
1365.72200,160.68,0.58,0.00,0.00
1365.74200,160.68,0.58,0.00,0.00
1365.76200,160.68,0.58,0.00,0.00
1365.78200,160.68,0.58,0.00,0.00
1365.80200,160.67,0.58,0.00,0.00
1365.82200,160.67,0.58,0.00,0.00
1365.84200,160.67,0.58,0.00,0.00
1365.86200,160.67,0.58,0.00,0.00
1365.88200,160.67,0.58,0.00,0.00
1365.90200,160.67,0.58,0.00,0.00
1365.92200,160.67,0.58,0.00,0.00
1365.94200,160.66,0.58,0.00,0.00
1365.96200,160.66,0.58,0.00,0.00
1365.98200,160.66,0.58,0.00,0.00
1366.00200,160.66,0.58,0.00,0.00
1366.02200,160.66,0.58,0.00,0.00
1366.04200,160.66,0.58,0.00,0.00
1366.06200,160.66,0.58,0.00,0.00
1366.08200,160.65,0.58,0.00,0.00
1366.10200,160.65,0.58,0.00,0.00
1366.12200,160.65,0.58,0.00,0.00
1366.14200,160.65,0.58,0.00,0.00
1366.16200,160.65,0.58,0.00,0.00
1366.18200,160.65,0.58,0.00,0.00
1366.20200,160.65,0.58,0.00,0.00
