Li1,2s1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
516.44000,-233.07,0.20,0.00,0.00
516.46000,-233.11,0.20,0.00,0.00
516.48000,-233.16,0.20,0.00,0.00
516.50000,-233.20,0.20,0.00,0.00
516.52000,-233.25,0.20,0.00,0.00
516.54000,-233.29,0.20,0.00,0.00
516.56000,-233.34,0.20,0.00,0.00
516.58000,-233.38,0.20,0.00,0.00
516.60000,-233.43,0.20,0.00,0.00
516.62000,-233.47,0.20,0.00,0.00
516.64000,-233.52,0.20,0.00,0.00
516.66000,-233.56,0.20,0.00,0.00
516.68000,-233.61,0.20,0.00,0.00
516.70000,-233.65,0.20,0.00,0.00
516.72000,-233.70,0.20,0.00,0.00
516.74000,-233.74,0.20,0.00,0.00
516.76000,-233.79,0.20,0.00,0.00
516.78000,-233.83,0.20,0.00,0.00
516.80000,-233.88,0.20,0.00,0.00
516.82000,-233.92,0.20,0.00,0.00
516.84000,-233.97,0.20,0.00,0.00
516.86000,-234.01,0.20,0.00,0.00
516.88000,-234.06,0.20,0.00,0.00
516.90000,-234.10,0.20,0.00,0.00
516.92000,-234.15,0.20,0.00,0.00
516.94000,-234.19,0.20,0.00,0.00
516.96000,-234.24,0.20,0.00,0.00
516.98000,-234.28,0.20,0.00,0.00
517.00000,-234.33,0.20,0.00,0.00
517.02000,-234.37,0.20,0.00,0.00
517.04000,-234.42,0.20,0.00,0.00
517.06000,-234.46,0.20,0.00,0.00
517.08000,-234.51,0.20,0.00,0.00
517.10000,-234.55,0.20,0.00,0.00
517.12000,-234.60,0.20,0.00,0.00
517.14000,-234.64,0.20,0.00,0.00
517.16000,-234.69,0.20,0.00,0.00
517.18000,-234.73,0.20,0.00,0.00
517.20000,-234.78,0.20,0.00,0.00
517.22000,-234.82,0.20,0.00,0.00
517.24000,-234.87,0.20,0.00,0.00
517.26000,-234.92,0.20,0.00,0.00
517.28000,-234.96,0.20,0.00,0.00
517.30000,-235.01,0.20,0.00,0.00
517.32000,-235.05,0.20,0.00,0.00
517.34000,-235.10,0.20,0.00,0.00
517.36000,-235.14,0.20,0.00,0.00
517.38000,-235.19,0.20,0.00,0.00
517.40000,-235.23,0.20,0.00,0.00
517.42000,-235.28,0.20,0.00,0.00
517.44000,-235.32,0.20,0.00,0.00
517.46000,-235.37,0.20,0.00,0.00
517.48000,-235.41,0.20,0.00,0.00
517.50000,-235.46,0.20,0.00,0.00
517.52000,-235.50,0.20,0.00,0.00
517.54000,-235.55,0.20,0.00,0.00
517.56000,-235.60,0.20,0.00,0.00
517.58000,-235.64,0.20,0.00,0.00
517.60000,-235.69,0.20,0.00,0.00
517.62000,-235.73,0.20,0.00,0.00
517.64000,-235.78,0.20,0.00,0.00
517.66000,-235.82,0.20,0.00,0.00
517.68000,-235.87,0.20,0.00,0.00
517.70000,-235.91,0.20,0.00,0.00
517.72000,-235.96,0.20,0.00,0.00
517.74000,-236.01,0.20,0.00,0.00
517.76000,-236.05,0.20,0.00,0.00
517.78000,-236.10,0.20,0.00,0.00
517.80000,-236.14,0.20,0.00,0.00
517.82000,-236.19,0.20,0.00,0.00
517.84000,-236.23,0.20,0.00,0.00
517.86000,-236.28,0.20,0.00,0.00
517.88000,-236.32,0.20,0.00,0.00
517.90000,-236.37,0.20,0.00,0.00
517.92000,-236.42,0.20,0.00,0.00
517.94000,-236.46,0.20,0.00,0.00
517.96000,-236.51,0.20,0.00,0.00
517.98000,-236.55,0.20,0.00,0.00
518.00000,-236.60,0.20,0.00,0.00
518.02000,-236.64,0.20,0.00,0.00
518.04000,-236.69,0.20,0.00,0.00
518.06000,-236.74,0.20,0.00,0.00
518.08000,-236.78,0.20,0.00,0.00
518.10000,-236.83,0.20,0.00,0.00
518.12000,-236.87,0.20,0.00,0.00
518.14000,-236.92,0.20,0.00,0.00
518.16000,-236.97,0.20,0.00,0.00
518.18000,-237.01,0.20,0.00,0.00
518.20000,-237.06,0.20,0.00,0.00
518.22000,-237.10,0.20,0.00,0.00
518.24000,-237.15,0.20,0.00,0.00
518.26000,-237.19,0.20,0.00,0.00
518.28000,-237.24,0.20,0.00,0.00
518.30000,-237.29,0.20,0.00,0.00
518.32000,-237.33,0.20,0.00,0.00
518.34000,-237.38,0.20,0.00,0.00
518.36000,-237.42,0.20,0.00,0.00
518.38000,-237.47,0.20,0.00,0.00
518.40000,-237.52,0.20,0.00,0.00
518.42000,-237.56,0.20,0.00,0.00
518.44000,-237.61,0.20,0.00,0.00
518.46000,-237.65,0.20,0.00,0.00
518.48000,-237.70,0.20,0.00,0.00
518.50000,-237.75,0.20,0.00,0.00
518.52000,-237.79,0.20,0.00,0.00
518.54000,-237.84,0.20,0.00,0.00
518.56000,-237.88,0.20,0.00,0.00
518.58000,-237.93,0.20,0.00,0.00
518.60000,-237.98,0.20,0.00,0.00
518.62000,-238.02,0.20,0.00,0.00
518.64000,-238.07,0.20,0.00,0.00
518.66000,-238.11,0.20,0.00,0.00
518.68000,-238.16,0.20,0.00,0.00
518.70000,-238.21,0.20,0.00,0.00
518.72000,-238.25,0.20,0.00,0.00
518.74000,-238.30,0.20,0.00,0.00
518.76000,-238.35,0.20,0.00,0.00
518.78000,-238.39,0.20,0.00,0.00
518.80000,-238.44,0.20,0.00,0.00
518.82000,-238.48,0.20,0.00,0.00
518.84000,-238.53,0.20,0.00,0.00
518.86000,-238.58,0.20,0.00,0.00
518.88000,-238.62,0.20,0.00,0.00
518.90000,-238.67,0.20,0.00,0.00
518.92000,-238.72,0.20,0.00,0.00
518.94000,-238.76,0.20,0.00,0.00
518.96000,-238.81,0.20,0.00,0.00
518.98000,-238.85,0.20,0.00,0.00
519.00000,-238.90,0.20,0.00,0.00
519.02000,-238.95,0.20,0.00,0.00
519.04000,-238.99,0.20,0.00,0.00
519.06000,-239.04,0.20,0.00,0.00
519.08000,-239.09,0.20,0.00,0.00
519.10000,-239.13,0.20,0.00,0.00
519.12000,-239.18,0.20,0.00,0.00
519.14000,-239.23,0.20,0.00,0.00
519.16000,-239.27,0.20,0.00,0.00
519.18000,-239.32,0.20,0.00,0.00
519.20000,-239.36,0.20,0.00,0.00
519.22000,-239.41,0.20,0.00,0.00
519.24000,-239.46,0.20,0.00,0.00
519.26000,-239.50,0.20,0.00,0.00
519.28000,-239.55,0.20,0.00,0.00
519.30000,-239.60,0.20,0.00,0.00
519.32000,-239.64,0.20,0.00,0.00
519.34000,-239.69,0.20,0.00,0.00
519.36000,-239.74,0.20,0.00,0.00
519.38000,-239.78,0.20,0.00,0.00
519.40000,-239.83,0.20,0.00,0.00
519.42000,-239.88,0.20,0.00,0.00
519.44000,-239.92,0.20,0.00,0.00
519.46000,-239.97,0.20,0.00,0.00
519.48000,-240.02,0.20,0.00,0.00
519.50000,-240.06,0.20,0.00,0.00
519.52000,-240.11,0.20,0.00,0.00
519.54000,-240.16,0.20,0.00,0.00
519.56000,-240.20,0.20,0.00,0.00
519.58000,-240.25,0.20,0.00,0.00
519.60000,-240.30,0.20,0.00,0.00
519.62000,-240.34,0.20,0.00,0.00
519.64000,-240.39,0.20,0.00,0.00
519.66000,-240.44,0.20,0.00,0.00
519.68000,-240.48,0.20,0.00,0.00
519.70000,-240.53,0.20,0.00,0.00
519.72000,-240.58,0.20,0.00,0.00
519.74000,-240.62,0.20,0.00,0.00
519.76000,-240.67,0.20,0.00,0.00
519.78000,-240.72,0.20,0.00,0.00
519.80000,-240.76,0.20,0.00,0.00
519.82000,-240.81,0.20,0.00,0.00
519.84000,-240.86,0.20,0.00,0.00
519.86000,-240.90,0.20,0.00,0.00
519.88000,-240.95,0.20,0.00,0.00
519.90000,-241.00,0.20,0.00,0.00
519.92000,-241.05,0.20,0.00,0.00
519.94000,-241.09,0.20,0.00,0.00
519.96000,-241.14,0.20,0.00,0.00
519.98000,-241.19,0.20,0.00,0.00
520.00000,-241.23,0.20,0.00,0.00
520.02000,-241.28,0.20,0.00,0.00
520.04000,-241.33,0.20,0.00,0.00
520.06000,-241.37,0.20,0.00,0.00
520.08000,-241.42,0.20,0.00,0.00
520.10000,-241.47,0.20,0.00,0.00
520.12000,-241.52,0.20,0.00,0.00
520.14000,-241.56,0.20,0.00,0.00
520.16000,-241.61,0.20,0.00,0.00
520.18000,-241.66,0.20,0.00,0.00
520.20000,-241.70,0.20,0.00,0.00
520.22000,-241.75,0.20,0.00,0.00
520.24000,-241.80,0.20,0.00,0.00
520.26000,-241.84,0.20,0.00,0.00
520.28000,-241.89,0.20,0.00,0.00
520.30000,-241.94,0.20,0.00,0.00
520.32000,-241.99,0.20,0.00,0.00
520.34000,-242.03,0.20,0.00,0.00
520.36000,-242.08,0.20,0.00,0.00
520.38000,-242.13,0.20,0.00,0.00
520.40000,-242.17,0.20,0.00,0.00
520.42000,-242.22,0.20,0.00,0.00
520.44000,-242.27,0.20,0.00,0.00
520.46000,-242.32,0.20,0.00,0.00
520.48000,-242.36,0.20,0.00,0.00
520.50000,-242.41,0.20,0.00,0.00
520.52000,-242.46,0.20,0.00,0.00
520.54000,-242.51,0.20,0.00,0.00
520.56000,-242.55,0.20,0.00,0.00
520.58000,-242.60,0.20,0.00,0.00
520.60000,-242.65,0.20,0.00,0.00
520.62000,-242.70,0.20,0.00,0.00
520.64000,-242.74,0.20,0.00,0.00
520.66000,-242.79,0.20,0.00,0.00
520.68000,-242.84,0.20,0.00,0.00
520.70000,-242.88,0.20,0.00,0.00
520.72000,-242.93,0.20,0.00,0.00
520.74000,-242.98,0.20,0.00,0.00
520.76000,-243.03,0.20,0.00,0.00
520.78000,-243.07,0.20,0.00,0.00
520.80000,-243.12,0.20,0.00,0.00
520.82000,-243.17,0.20,0.00,0.00
520.84000,-243.22,0.20,0.00,0.00
520.86000,-243.26,0.20,0.00,0.00
520.88000,-243.31,0.20,0.00,0.00
520.90000,-243.36,0.20,0.00,0.00
520.92000,-243.41,0.20,0.00,0.00
520.94000,-243.45,0.20,0.00,0.00
520.96000,-243.50,0.20,0.00,0.00
520.98000,-243.55,0.20,0.00,0.00
521.00000,-243.60,0.20,0.00,0.00
521.02000,-243.64,0.20,0.00,0.00
521.04000,-243.69,0.20,0.00,0.00
521.06000,-243.74,0.20,0.00,0.00
521.08000,-243.79,0.20,0.00,0.00
521.10000,-243.84,0.20,0.00,0.00
521.12000,-243.88,0.20,0.00,0.00
521.14000,-243.93,0.20,0.00,0.00
521.16000,-243.98,0.20,0.00,0.00
521.18000,-244.03,0.20,0.00,0.00
521.20000,-244.07,0.20,0.00,0.00
521.22000,-244.12,0.20,0.00,0.00
521.24000,-244.17,0.20,0.00,0.00
521.26000,-244.22,0.20,0.00,0.00
521.28000,-244.26,0.20,0.00,0.00
521.30000,-244.31,0.20,0.00,0.00
521.32000,-244.36,0.20,0.00,0.00
521.34000,-244.41,0.20,0.00,0.00
521.36000,-244.46,0.20,0.00,0.00
521.38000,-244.50,0.20,0.00,0.00
521.40000,-244.55,0.20,0.00,0.00
521.42000,-244.60,0.20,0.00,0.00
521.44000,-244.65,0.20,0.00,0.00
521.46000,-244.70,0.20,0.00,0.00
521.48000,-244.74,0.20,0.00,0.00
521.50000,-244.79,0.20,0.00,0.00
521.52000,-244.84,0.20,0.00,0.00
521.54000,-244.89,0.20,0.00,0.00
521.56000,-244.94,0.20,0.00,0.00
521.58000,-244.98,0.20,0.00,0.00
521.60000,-245.03,0.20,0.00,0.00
521.62000,-245.08,0.20,0.00,0.00
521.64000,-245.13,0.20,0.00,0.00
521.66000,-245.18,0.20,0.00,0.00
521.68000,-245.22,0.20,0.00,0.00
521.70000,-245.27,0.20,0.00,0.00
521.72000,-245.32,0.20,0.00,0.00
521.74000,-245.37,0.20,0.00,0.00
521.76000,-245.42,0.20,0.00,0.00
521.78000,-245.46,0.20,0.00,0.00
521.80000,-245.51,0.20,0.00,0.00
521.82000,-245.56,0.20,0.00,0.00
521.84000,-245.61,0.20,0.00,0.00
521.86000,-245.66,0.20,0.00,0.00
521.88000,-245.70,0.20,0.00,0.00
521.90000,-245.75,0.20,0.00,0.00
521.92000,-245.80,0.20,0.00,0.00
521.94000,-245.85,0.20,0.00,0.00
521.96000,-245.90,0.20,0.00,0.00
521.98000,-245.95,0.20,0.00,0.00
522.00000,-245.99,0.20,0.00,0.00
522.02000,-246.04,0.20,0.00,0.00
522.04000,-246.09,0.20,0.00,0.00
522.06000,-246.14,0.20,0.00,0.00
522.08000,-246.19,0.20,0.00,0.00
522.10000,-246.24,0.20,0.00,0.00
522.12000,-246.28,0.20,0.00,0.00
522.14000,-246.33,0.20,0.00,0.00
522.16000,-246.38,0.20,0.00,0.00
522.18000,-246.43,0.20,0.00,0.00
522.20000,-246.48,0.20,0.00,0.00
522.22000,-246.53,0.20,0.00,0.00
522.24000,-246.57,0.20,0.00,0.00
522.26000,-246.62,0.20,0.00,0.00
522.28000,-246.67,0.20,0.00,0.00
522.30000,-246.72,0.20,0.00,0.00
522.32000,-246.77,0.20,0.00,0.00
522.34000,-246.82,0.20,0.00,0.00
522.36000,-246.86,0.20,0.00,0.00
522.38000,-246.91,0.20,0.00,0.00
522.40000,-246.96,0.20,0.00,0.00
522.42000,-247.01,0.20,0.00,0.00
522.44000,-247.06,0.20,0.00,0.00
522.46000,-247.11,0.20,0.00,0.00
522.48000,-247.16,0.20,0.00,0.00
522.50000,-247.20,0.20,0.00,0.00
522.52000,-247.25,0.20,0.00,0.00
522.54000,-247.30,0.20,0.00,0.00
522.56000,-247.35,0.20,0.00,0.00
522.58000,-247.40,0.20,0.00,0.00
522.60000,-247.45,0.20,0.00,0.00
522.62000,-247.50,0.20,0.00,0.00
522.64000,-247.54,0.20,0.00,0.00
522.66000,-247.59,0.21,0.00,0.00
522.68000,-247.64,0.21,0.00,0.00
522.70000,-247.69,0.21,0.00,0.00
522.72000,-247.74,0.21,0.00,0.00
522.74000,-247.79,0.21,0.00,0.00
522.76000,-247.84,0.21,0.00,0.00
522.78000,-247.89,0.21,0.00,0.00
522.80000,-247.93,0.21,0.00,0.00
522.82000,-247.98,0.21,0.00,0.00
522.84000,-248.03,0.21,0.00,0.00
522.86000,-248.08,0.21,0.00,0.00
522.88000,-248.13,0.21,0.00,0.00
522.90000,-248.18,0.21,0.00,0.00
522.92000,-248.23,0.21,0.00,0.00
522.94000,-248.28,0.21,0.00,0.00
522.96000,-248.33,0.21,0.00,0.00
522.98000,-248.37,0.21,0.00,0.00
523.00000,-248.42,0.21,0.00,0.00
523.02000,-248.47,0.21,0.00,0.00
523.04000,-248.52,0.21,0.00,0.00
523.06000,-248.57,0.21,0.00,0.00
523.08000,-248.62,0.21,0.00,0.00
523.10000,-248.67,0.21,0.00,0.00
523.12000,-248.72,0.21,0.00,0.00
523.14000,-248.77,0.21,0.00,0.00
523.16000,-248.81,0.21,0.00,0.00
523.18000,-248.86,0.21,0.00,0.00
523.20000,-248.91,0.21,0.00,0.00
523.22000,-248.96,0.21,0.00,0.00
523.24000,-249.01,0.21,0.00,0.00
523.26000,-249.06,0.21,0.00,0.00
523.28000,-249.11,0.21,0.00,0.00
523.30000,-249.16,0.21,0.00,0.00
523.32000,-249.21,0.21,0.00,0.00
523.34000,-249.26,0.21,0.00,0.00
523.36000,-249.31,0.21,0.00,0.00
523.38000,-249.35,0.21,0.00,0.00
523.40000,-249.40,0.21,0.00,0.00
523.42000,-249.45,0.21,0.00,0.00
523.44000,-249.50,0.21,0.00,0.00
523.46000,-249.55,0.21,0.00,0.00
523.48000,-249.60,0.21,0.00,0.00
523.50000,-249.65,0.21,0.00,0.00
523.52000,-249.70,0.21,0.00,0.00
523.54000,-249.75,0.21,0.00,0.00
523.56000,-249.80,0.21,0.00,0.00
523.58000,-249.85,0.21,0.00,0.00
523.60000,-249.90,0.21,0.00,0.00
523.62000,-249.95,0.21,0.00,0.00
523.64000,-250.00,0.21,0.00,0.00
523.66000,-250.04,0.21,0.00,0.00
523.68000,-250.09,0.21,0.00,0.00
523.70000,-250.14,0.21,0.00,0.00
523.72000,-250.19,0.21,0.00,0.00
523.74000,-250.24,0.21,0.00,0.00
523.76000,-250.29,0.21,0.00,0.00
523.78000,-250.34,0.21,0.00,0.00
523.80000,-250.39,0.21,0.00,0.00
523.82000,-250.44,0.21,0.00,0.00
523.84000,-250.49,0.21,0.00,0.00
523.86000,-250.54,0.21,0.00,0.00
523.88000,-250.59,0.21,0.00,0.00
523.90000,-250.64,0.21,0.00,0.00
523.92000,-250.69,0.21,0.00,0.00
523.94000,-250.74,0.21,0.00,0.00
523.96000,-250.79,0.21,0.00,0.00
523.98000,-250.84,0.21,0.00,0.00
524.00000,-250.89,0.21,0.00,0.00
524.02000,-250.94,0.21,0.00,0.00
524.04000,-250.99,0.21,0.00,0.00
524.06000,-251.03,0.21,0.00,0.00
524.08000,-251.08,0.21,0.00,0.00
524.10000,-251.13,0.21,0.00,0.00
524.12000,-251.18,0.21,0.00,0.00
524.14000,-251.23,0.21,0.00,0.00
524.16000,-251.28,0.21,0.00,0.00
524.18000,-251.33,0.21,0.00,0.00
524.20000,-251.38,0.21,0.00,0.00
524.22000,-251.43,0.21,0.00,0.00
524.24000,-251.48,0.21,0.00,0.00
524.26000,-251.53,0.21,0.00,0.00
524.28000,-251.58,0.21,0.00,0.00
524.30000,-251.63,0.21,0.00,0.00
524.32000,-251.68,0.21,0.00,0.00
524.34000,-251.73,0.21,0.00,0.00
524.36000,-251.78,0.21,0.00,0.00
524.38000,-251.83,0.21,0.00,0.00
524.40000,-251.88,0.21,0.00,0.00
524.42000,-251.93,0.21,0.00,0.00
524.44000,-251.98,0.21,0.00,0.00
524.46000,-252.03,0.21,0.00,0.00
524.48000,-252.08,0.21,0.00,0.00
524.50000,-252.13,0.21,0.00,0.00
524.52000,-252.18,0.21,0.00,0.00
524.54000,-252.23,0.21,0.00,0.00
524.56000,-252.28,0.21,0.00,0.00
524.58000,-252.33,0.21,0.00,0.00
524.60000,-252.38,0.21,0.00,0.00
524.62000,-252.43,0.21,0.00,0.00
524.64000,-252.48,0.21,0.00,0.00
524.66000,-252.53,0.21,0.00,0.00
524.68000,-252.58,0.21,0.00,0.00
524.70000,-252.63,0.21,0.00,0.00
524.72000,-252.68,0.21,0.00,0.00
524.74000,-252.73,0.21,0.00,0.00
524.76000,-252.78,0.21,0.00,0.00
524.78000,-252.83,0.21,0.00,0.00
524.80000,-252.88,0.21,0.00,0.00
524.82000,-252.93,0.21,0.00,0.00
524.84000,-252.98,0.21,0.00,0.00
524.86000,-253.03,0.21,0.00,0.00
524.88000,-253.08,0.21,0.00,0.00
524.90000,-253.13,0.21,0.00,0.00
524.92000,-253.18,0.21,0.00,0.00
524.94000,-253.23,0.21,0.00,0.00
524.96000,-253.28,0.21,0.00,0.00
524.98000,-253.33,0.21,0.00,0.00
525.00000,-253.38,0.21,0.00,0.00
525.02000,-253.43,0.21,0.00,0.00
525.04000,-253.48,0.21,0.00,0.00
525.06000,-253.53,0.21,0.00,0.00
525.08000,-253.58,0.21,0.00,0.00
525.10000,-253.63,0.21,0.00,0.00
525.12000,-253.69,0.21,0.00,0.00
525.14000,-253.74,0.21,0.00,0.00
525.16000,-253.79,0.21,0.00,0.00
525.18000,-253.84,0.21,0.00,0.00
525.20000,-253.89,0.21,0.00,0.00
525.22000,-253.94,0.21,0.00,0.00
525.24000,-253.99,0.21,0.00,0.00
525.26000,-254.04,0.21,0.00,0.00
525.28000,-254.09,0.21,0.00,0.00
525.30000,-254.14,0.21,0.00,0.00
525.32000,-254.19,0.21,0.00,0.00
525.34000,-254.24,0.21,0.00,0.00
525.36000,-254.29,0.21,0.00,0.00
525.38000,-254.34,0.21,0.00,0.00
525.40000,-254.39,0.21,0.00,0.00
525.42000,-254.44,0.21,0.00,0.00
525.44000,-254.49,0.21,0.00,0.00
525.46000,-254.54,0.21,0.00,0.00
525.48000,-254.59,0.21,0.00,0.00
525.50000,-254.64,0.21,0.00,0.00
525.52000,-254.70,0.21,0.00,0.00
525.54000,-254.75,0.21,0.00,0.00
525.56000,-254.80,0.21,0.00,0.00
525.58000,-254.85,0.21,0.00,0.00
525.60000,-254.90,0.21,0.00,0.00
525.62000,-254.95,0.21,0.00,0.00
525.64000,-255.00,0.21,0.00,0.00
525.66000,-255.05,0.21,0.00,0.00
525.68000,-255.10,0.21,0.00,0.00
525.70000,-255.15,0.21,0.00,0.00
525.72000,-255.20,0.21,0.00,0.00
525.74000,-255.25,0.21,0.00,0.00
525.76000,-255.30,0.21,0.00,0.00
525.78000,-255.36,0.21,0.00,0.00
525.80000,-255.41,0.21,0.00,0.00
525.82000,-255.46,0.21,0.00,0.00
525.84000,-255.51,0.21,0.00,0.00
525.86000,-255.56,0.21,0.00,0.00
525.88000,-255.61,0.21,0.00,0.00
525.90000,-255.66,0.21,0.00,0.00
525.92000,-255.71,0.21,0.00,0.00
525.94000,-255.76,0.21,0.00,0.00
525.96000,-255.81,0.21,0.00,0.00
525.98000,-255.86,0.21,0.00,0.00
526.00000,-255.92,0.21,0.00,0.00
526.02000,-255.97,0.21,0.00,0.00
526.04000,-256.02,0.21,0.00,0.00
526.06000,-256.07,0.21,0.00,0.00
526.08000,-256.12,0.21,0.00,0.00
526.10000,-256.17,0.21,0.00,0.00
526.12000,-256.22,0.21,0.00,0.00
526.14000,-256.27,0.21,0.00,0.00
526.16000,-256.32,0.21,0.00,0.00
526.18000,-256.38,0.21,0.00,0.00
526.20000,-256.43,0.21,0.00,0.00
526.22000,-256.48,0.21,0.00,0.00
526.24000,-256.53,0.21,0.00,0.00
526.26000,-256.58,0.21,0.00,0.00
526.28000,-256.63,0.21,0.00,0.00
526.30000,-256.68,0.21,0.00,0.00
526.32000,-256.73,0.21,0.00,0.00
526.34000,-256.78,0.21,0.00,0.00
526.36000,-256.84,0.21,0.00,0.00
526.38000,-256.89,0.21,0.00,0.00
526.40000,-256.94,0.21,0.00,0.00
526.42000,-256.99,0.21,0.00,0.00
526.44000,-257.04,0.21,0.00,0.00
526.46000,-257.09,0.21,0.00,0.00
526.48000,-257.14,0.21,0.00,0.00
526.50000,-257.19,0.21,0.00,0.00
526.52000,-257.25,0.21,0.00,0.00
526.54000,-257.30,0.21,0.00,0.00
526.56000,-257.35,0.21,0.00,0.00
526.58000,-257.40,0.21,0.00,0.00
526.60000,-257.45,0.21,0.00,0.00
526.62000,-257.50,0.21,0.00,0.00
526.64000,-257.55,0.21,0.00,0.00
526.66000,-257.61,0.21,0.00,0.00
526.68000,-257.66,0.21,0.00,0.00
526.70000,-257.71,0.21,0.00,0.00
526.72000,-257.76,0.21,0.00,0.00
526.74000,-257.81,0.21,0.00,0.00
526.76000,-257.86,0.21,0.00,0.00
526.78000,-257.92,0.21,0.00,0.00
526.80000,-257.97,0.21,0.00,0.00
526.82000,-258.02,0.21,0.00,0.00
526.84000,-258.07,0.21,0.00,0.00
526.86000,-258.12,0.21,0.00,0.00
526.88000,-258.17,0.21,0.00,0.00
526.90000,-258.23,0.21,0.00,0.00
526.92000,-258.28,0.21,0.00,0.00
526.94000,-258.33,0.21,0.00,0.00
526.96000,-258.38,0.21,0.00,0.00
526.98000,-258.43,0.21,0.00,0.00
527.00000,-258.48,0.21,0.00,0.00
527.02000,-258.54,0.21,0.00,0.00
527.04000,-258.59,0.21,0.00,0.00
527.06000,-258.64,0.21,0.00,0.00
527.08000,-258.69,0.21,0.00,0.00
527.10000,-258.74,0.21,0.00,0.00
527.12000,-258.79,0.21,0.00,0.00
527.14000,-258.85,0.21,0.00,0.00
527.16000,-258.90,0.21,0.00,0.00
527.18000,-258.95,0.21,0.00,0.00
527.20000,-259.00,0.21,0.00,0.00
527.22000,-259.05,0.21,0.00,0.00
527.24000,-259.11,0.21,0.00,0.00
527.26000,-259.16,0.21,0.00,0.00
527.28000,-259.21,0.21,0.00,0.00
527.30000,-259.26,0.21,0.00,0.00
527.32000,-259.31,0.21,0.00,0.00
527.34000,-259.36,0.21,0.00,0.00
527.36000,-259.42,0.21,0.00,0.00
527.38000,-259.47,0.21,0.00,0.00
527.40000,-259.52,0.21,0.00,0.00
527.42000,-259.57,0.21,0.00,0.00
527.44000,-259.62,0.21,0.00,0.00
527.46000,-259.68,0.21,0.00,0.00
527.48000,-259.73,0.21,0.00,0.00
527.50000,-259.78,0.21,0.00,0.00
527.52000,-259.83,0.21,0.00,0.00
527.54000,-259.89,0.21,0.00,0.00
527.56000,-259.94,0.21,0.00,0.00
527.58000,-259.99,0.21,0.00,0.00
527.60000,-260.04,0.21,0.00,0.00
527.62000,-260.09,0.21,0.00,0.00
527.64000,-260.15,0.21,0.00,0.00
527.66000,-260.20,0.21,0.00,0.00
527.68000,-260.25,0.21,0.00,0.00
527.70000,-260.30,0.21,0.00,0.00
527.72000,-260.35,0.21,0.00,0.00
527.74000,-260.41,0.21,0.00,0.00
527.76000,-260.46,0.21,0.00,0.00
527.78000,-260.51,0.21,0.00,0.00
527.80000,-260.56,0.21,0.00,0.00
527.82000,-260.62,0.21,0.00,0.00
527.84000,-260.67,0.21,0.00,0.00
527.86000,-260.72,0.21,0.00,0.00
527.88000,-260.77,0.21,0.00,0.00
527.90000,-260.83,0.21,0.00,0.00
527.92000,-260.88,0.21,0.00,0.00
527.94000,-260.93,0.21,0.00,0.00
527.96000,-260.98,0.21,0.00,0.00
527.98000,-261.04,0.21,0.00,0.00
528.00000,-261.09,0.21,0.00,0.00
528.02000,-261.14,0.21,0.00,0.00
528.04000,-261.19,0.21,0.00,0.00
528.06000,-261.25,0.21,0.00,0.00
528.08000,-261.30,0.21,0.00,0.00
528.10000,-261.35,0.21,0.00,0.00
528.12000,-261.40,0.21,0.00,0.00
528.14000,-261.46,0.21,0.00,0.00
528.16000,-261.51,0.21,0.00,0.00
528.18000,-261.56,0.21,0.00,0.00
528.20000,-261.61,0.21,0.00,0.00
528.22000,-261.67,0.21,0.00,0.00
528.24000,-261.72,0.21,0.00,0.00
528.26000,-261.77,0.21,0.00,0.00
528.28000,-261.82,0.21,0.00,0.00
528.30000,-261.88,0.21,0.00,0.00
528.32000,-261.93,0.21,0.00,0.00
528.34000,-261.98,0.21,0.00,0.00
528.36000,-262.03,0.21,0.00,0.00
528.38000,-262.09,0.21,0.00,0.00
528.40000,-262.14,0.21,0.00,0.00
528.42000,-262.19,0.21,0.00,0.00
528.44000,-262.25,0.21,0.00,0.00
528.46000,-262.30,0.21,0.00,0.00
528.48000,-262.35,0.21,0.00,0.00
528.50000,-262.40,0.21,0.00,0.00
528.52000,-262.46,0.21,0.00,0.00
528.54000,-262.51,0.21,0.00,0.00
528.56000,-262.56,0.21,0.00,0.00
528.58000,-262.62,0.21,0.00,0.00
528.60000,-262.67,0.21,0.00,0.00
528.62000,-262.72,0.21,0.00,0.00
528.64000,-262.77,0.21,0.00,0.00
528.66000,-262.83,0.21,0.00,0.00
528.68000,-262.88,0.21,0.00,0.00
528.70000,-262.93,0.21,0.00,0.00
528.72000,-262.99,0.21,0.00,0.00
528.74000,-263.04,0.21,0.00,0.00
528.76000,-263.09,0.21,0.00,0.00
528.78000,-263.15,0.21,0.00,0.00
528.80000,-263.20,0.21,0.00,0.00
528.82000,-263.25,0.21,0.00,0.00
528.84000,-263.30,0.21,0.00,0.00
528.86000,-263.36,0.21,0.00,0.00
528.88000,-263.41,0.21,0.00,0.00
528.90000,-263.46,0.21,0.00,0.00
528.92000,-263.52,0.21,0.00,0.00
528.94000,-263.57,0.21,0.00,0.00
528.96000,-263.62,0.21,0.00,0.00
528.98000,-263.68,0.21,0.00,0.00
529.00000,-263.73,0.21,0.00,0.00
529.02000,-263.78,0.21,0.00,0.00
529.04000,-263.84,0.21,0.00,0.00
529.06000,-263.89,0.21,0.00,0.00
529.08000,-263.94,0.21,0.00,0.00
529.10000,-264.00,0.21,0.00,0.00
